regNum;classCode;professor;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
10087;CHEM 211 01;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;MWTh;08:30 am;09:40 am;Science Center-261;Science Center;261;1.25;24;0;N/A;24;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
10114;CHEM 211 02;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;MWTh;09:50 am;11:00 am;Science Center-256;Science Center;256;1.25;24;0;N/A;24;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
11316;CHEM 211 03;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;MWTh;11:10 am;12:20 pm;Science Center-E111;Science Center;E111;1.25;25;0;N/A;24;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
10025;CHEM 211 L01;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;M;01:30 pm;05:00 pm;Science Center-204;Science Center;204;0;12;0;N/A;12;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
10050;CHEM 211 L02;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;T;12:30 pm;04:00 pm;Science Center-204;Science Center;204;0;11;1;N/A;12;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
10106;CHEM 211 L03;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;Th;01:30 pm;05:00 pm;Science Center-208;Science Center;208;0;12;0;N/A;12;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
10053;CHEM 211 L04;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;W;02:15 pm;05:45 pm;Science Center-204;Science Center;204;0;12;0;N/A;12;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
10049;CHEM 211 L05;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;Th;01:30 pm;05:00 pm;Science Center-204;Science Center;204;0;8;4;N/A;12;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
10415;CHEM 211 L06;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;F;12:30 pm;04:00 pm;Science Center-204;Science Center;204;0;9;3;N/A;12;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
13844;CHEM 211 L07;;CHEM 211 Organic Chemistry I with Laboratory;CHEM;211;Organic Chemistry I with Laboratory;F;12:30 pm;04:00 pm;Science Center-222;Science Center;222;0;9;1;N/A;10;;NPS;Natural and Physical Science;CHEM 105, CHEM 105P, CHEM 116, or CHEM 120, or permission of the department.;Topics covered include: stereochemistry, synthesis and reactions of alkanes, alkenes, alkynes, alkyl halides, alcohols and ethers, nomenclature of organic functional groups, IR, and GC/MS.;;;
11129;CHEM 212 01;;CHEM 212 Organic Chemistry II with Laboratory;CHEM;212;Organic Chemistry II with Laboratory;MWTh;09:50 am;11:00 am;Science Center-E111;Science Center;E111;1.25;25;0;N/A;24;;NPS;Natural and Physical Science;CHEM 211;A continuation of CHEM 211. Includes NMR spectroscopy, synthesis, reactions of aromatic and carbonyl compounds, amines, and carbohydrates. In addition, students are expected to study the chemical literature and write a short chemistry review paper.;;;
12759;CHEM 212 02;;CHEM 212 Organic Chemistry II with Laboratory;CHEM;212;Organic Chemistry II with Laboratory;MTh;11:10 am;12:20 pm;Science Center-268;Science Center;268;1.25;21;3;N/A;24;;NPS;Natural and Physical Science;CHEM 211;A continuation of CHEM 211. Includes NMR spectroscopy, synthesis, reactions of aromatic and carbonyl compounds, amines, and carbohydrates. In addition, students are expected to study the chemical literature and write a short chemistry review paper.;;;
11131;CHEM 212 L01;;CHEM 212 Organic Chemistry II with Laboratory;CHEM;212;Organic Chemistry II with Laboratory;M;01:30 pm;05:00 pm;Science Center-208;Science Center;208;0;13;0;N/A;12;;NPS;Natural and Physical Science;CHEM 211;A continuation of CHEM 211. Includes NMR spectroscopy, synthesis, reactions of aromatic and carbonyl compounds, amines, and carbohydrates. In addition, students are expected to study the chemical literature and write a short chemistry review paper.;;;
11132;CHEM 212 L02;;CHEM 212 Organic Chemistry II with Laboratory;CHEM;212;Organic Chemistry II with Laboratory;W;02:15 pm;05:45 pm;Science Center-208;Science Center;208;0;12;0;N/A;12;;NPS;Natural and Physical Science;CHEM 211;A continuation of CHEM 211. Includes NMR spectroscopy, synthesis, reactions of aromatic and carbonyl compounds, amines, and carbohydrates. In addition, students are expected to study the chemical literature and write a short chemistry review paper.;;;
12760;CHEM 212 L03;;CHEM 212 Organic Chemistry II with Laboratory;CHEM;212;Organic Chemistry II with Laboratory;T;12:30 pm;04:00 pm;Science Center-208;Science Center;208;0;9;3;N/A;12;;NPS;Natural and Physical Science;CHEM 211;A continuation of CHEM 211. Includes NMR spectroscopy, synthesis, reactions of aromatic and carbonyl compounds, amines, and carbohydrates. In addition, students are expected to study the chemical literature and write a short chemistry review paper.;;;
12761;CHEM 212 L04;;CHEM 212 Organic Chemistry II with Laboratory;CHEM;212;Organic Chemistry II with Laboratory;F;12:30 pm;04:00 pm;Science Center-208;Science Center;208;0;12;0;N/A;12;;NPS;Natural and Physical Science;CHEM 211;A continuation of CHEM 211. Includes NMR spectroscopy, synthesis, reactions of aromatic and carbonyl compounds, amines, and carbohydrates. In addition, students are expected to study the chemical literature and write a short chemistry review paper.;;;
11133;CHEM 222 01;;CHEM 222 Introduction to Biochemistry with Laboratory;CHEM;222;Introduction to Biochemistry with Laboratory;TWF;11:10 am;12:20 pm;Science Center-264;Science Center;264;1.25;11;7;N/A;18;;NPS;Natural and Physical Science;CHEM 205, CHEM 211 and CHEM 212| or CHEM 120, CHEM 211 and CHEM 212. By permission of instructor with CHEM 212 as corequisite.;A study of the chemistry of biomolecules and macromolecular assemblies, with emphasis on structure-function relationships| an introduction to bioenergetics, enzyme kinetics, and metabolism. This course is intended for students who plan to complete only one semester of biochemistry course work at Wellesley. Students who plan to continue with a second semester should instead enroll in CHEM 223. The laboratory introduces modern laboratory techniques for the study of proteins and nucleic acids, as well as developing skills of experimental design and critical data analysis, and should be of particular value to students planning or engaged in independent research.;;;
11134;CHEM 222 L01;;CHEM 222 Introduction to Biochemistry with Laboratory;CHEM;222;Introduction to Biochemistry with Laboratory;Th;01:30 pm;05:00 pm;Science Center-300;Science Center;300;0;3;3;N/A;6;;NPS;Natural and Physical Science;CHEM 205, CHEM 211 and CHEM 212| or CHEM 120, CHEM 211 and CHEM 212. By permission of instructor with CHEM 212 as corequisite.;A study of the chemistry of biomolecules and macromolecular assemblies, with emphasis on structure-function relationships| an introduction to bioenergetics, enzyme kinetics, and metabolism. This course is intended for students who plan to complete only one semester of biochemistry course work at Wellesley. Students who plan to continue with a second semester should instead enroll in CHEM 223. The laboratory introduces modern laboratory techniques for the study of proteins and nucleic acids, as well as developing skills of experimental design and critical data analysis, and should be of particular value to students planning or engaged in independent research.;;;
12068;CHEM 222 L02;;CHEM 222 Introduction to Biochemistry with Laboratory;CHEM;222;Introduction to Biochemistry with Laboratory;F;12:30 pm;04:00 pm;Science Center-300;Science Center;300;0;8;0;N/A;8;;NPS;Natural and Physical Science;CHEM 205, CHEM 211 and CHEM 212| or CHEM 120, CHEM 211 and CHEM 212. By permission of instructor with CHEM 212 as corequisite.;A study of the chemistry of biomolecules and macromolecular assemblies, with emphasis on structure-function relationships| an introduction to bioenergetics, enzyme kinetics, and metabolism. This course is intended for students who plan to complete only one semester of biochemistry course work at Wellesley. Students who plan to continue with a second semester should instead enroll in CHEM 223. The laboratory introduces modern laboratory techniques for the study of proteins and nucleic acids, as well as developing skills of experimental design and critical data analysis, and should be of particular value to students planning or engaged in independent research.;;;
;;;;;;;;;;;;xs;xs;12"><div class="col;xs;N/A;12"></div><div class="col;;;;None.;;;;
12067;CHEM 306 01;;CHEM 306 Seminar;CHEM;306;Seminar;Th;01:30 pm;04:00 pm;Science Center-273;Science Center;273;1;7;5;N/A;12;;NPS;Natural and Physical Science;CHEM 120 or CHEM 205| CHEM 211| BIOC 110/112, CHEM 222 or CHEM 223| or permission of instructor.;<strong>Topic for 2016-17: Calderwood Seminar in Public Writing - Advances in Chemical Biology</strong>|Many critical research advances result from applying basic chemical principles and tools to biological systems. This chemical biology approach has opened up exciting new areas of study, such as the biosynthesis of drug molecules and modern materials, the engineering of cells to incorporate "unnatural" biomolecules, and the development of improved approaches to study biological processes in vivo</em>. In this course, juniors and seniors will explore contemporary research breakthroughs in chemical biology through readings in the primary literature, attending invited seminars and interviewing active researchers. Students will analyze and interpret these research findings through a variety of weekly writing assignments targeted towards educated readers in other disciplines, such as research summaries for the scientific press, website profiles, textbook sections and executive summaries. Class sections will be structured as workshops to analyze core chemical and biological concepts in addition to providing structured critiques of writing assignments.;;;
12228;CHEM 320 01;;CHEM 320 Integrated Biophysical Chemistry Advanced Laboratory;CHEM;320;Integrated Biophysical Chemistry Advanced Laboratory;Th;11:10 am;12:20 pm;Science Center-220;Science Center;220;1;17;0;N/A;16;;NPS;Natural and Physical Science;CHEM 223;An intensive laboratory course offering a multiweek independent research project and training in experimental applications of physical chemistry and biochemistry. Topics will include spectroscopy, chemical thermodynamics of biomolecules, and enzyme kinetics. This course will emphasize independent hypothesis development and experimental design skills as well as professional conference-style presentation of results. Students will read primary literature, construct a research proposal, develop their own laboratory protocols manual, conduct experiments using a variety of instrumentation, and present their research in a poster format at the end of the semester. One class period per week plus one lab and mandatory weekly meetings with instructor.;;;
13297;CHEM 320 L01;;CHEM 320 Integrated Biophysical Chemistry Advanced Laboratory;CHEM;320;Integrated Biophysical Chemistry Advanced Laboratory;M;01:30 pm;05:00 pm;Science Center-300;Science Center;300;0;9;0;N/A;8;;NPS;Natural and Physical Science;CHEM 223;An intensive laboratory course offering a multiweek independent research project and training in experimental applications of physical chemistry and biochemistry. Topics will include spectroscopy, chemical thermodynamics of biomolecules, and enzyme kinetics. This course will emphasize independent hypothesis development and experimental design skills as well as professional conference-style presentation of results. Students will read primary literature, construct a research proposal, develop their own laboratory protocols manual, conduct experiments using a variety of instrumentation, and present their research in a poster format at the end of the semester. One class period per week plus one lab and mandatory weekly meetings with instructor.;;;
13298;CHEM 320 L02;;CHEM 320 Integrated Biophysical Chemistry Advanced Laboratory;CHEM;320;Integrated Biophysical Chemistry Advanced Laboratory;T;12:30 pm;04:00 pm;Science Center-300;Science Center;300;0;8;0;N/A;8;;NPS;Natural and Physical Science;CHEM 223;An intensive laboratory course offering a multiweek independent research project and training in experimental applications of physical chemistry and biochemistry. Topics will include spectroscopy, chemical thermodynamics of biomolecules, and enzyme kinetics. This course will emphasize independent hypothesis development and experimental design skills as well as professional conference-style presentation of results. Students will read primary literature, construct a research proposal, develop their own laboratory protocols manual, conduct experiments using a variety of instrumentation, and present their research in a poster format at the end of the semester. One class period per week plus one lab and mandatory weekly meetings with instructor.;;;
13139;CHEM 323 01;;CHEM 323 Advanced Biochemistry: Functions of Biological Molecules;CHEM;323;Advanced Biochemistry: Functions of Biological Molecules;TWF;08:30 am;09:40 am;Science Center-364;Science Center;364;1;15;1;N/A;16;;NPS;Natural and Physical Science;CHEM 223. Not open to students who have taken CHEM 328.;Consideration of the function and regulation of biomolecules and macromolecular assemblies, with particular emphasis on binding proteins, enzymes, and metabolic pathways. Contemporary experimental and computational techniques used to study these systems will be discussed, with a focus on applications in the primary literature. Students will be expected to express increased intellectual independence on assignments, including the development of independent research proposals.&nbsp|;;;
12222;CHEM 330 01;;CHEM 330 Physical Chemistry I with Laboratory;CHEM;330;Physical Chemistry I with Laboratory;TWF;09:50 am;11:00 am;Science Center-104;Science Center;104;1.25;21;4;N/A;25;;MM;QRF;CHEM 211 or by permission of the department| PHYS 104 or PHYS 107, MATH 215 (strongly recommended) or MATH 205. Not open to students who have taken CHEM 331, CHEM 334, or CHEM 335.;Molecular basis of chemistry| intensive overview of theories, models, and techniques of physical chemistry| extensive coverage of quantum mechanics| applications of quantum mechanics to atomic and molecular structure, and spectroscopy| classical thermodynamics of gases and solutions| intermediate topics in chemical kinetics and introduction to reaction dynamics| basic statistical mechanics to calculate thermodynamic variables and equilibrium constants.;;;
12241;CHEM 330 L01;;CHEM 330 Physical Chemistry I with Laboratory;CHEM;330;Physical Chemistry I with Laboratory;T;12:30 pm;04:00 pm;Science Center-218;Science Center;218;0;4;4;N/A;8;;MM;QRF;CHEM 211 or by permission of the department| PHYS 104 or PHYS 107, MATH 215 (strongly recommended) or MATH 205. Not open to students who have taken CHEM 331, CHEM 334, or CHEM 335.;Molecular basis of chemistry| intensive overview of theories, models, and techniques of physical chemistry| extensive coverage of quantum mechanics| applications of quantum mechanics to atomic and molecular structure, and spectroscopy| classical thermodynamics of gases and solutions| intermediate topics in chemical kinetics and introduction to reaction dynamics| basic statistical mechanics to calculate thermodynamic variables and equilibrium constants.;;;
12242;CHEM 330 L02;;CHEM 330 Physical Chemistry I with Laboratory;CHEM;330;Physical Chemistry I with Laboratory;W;02:15 pm;05:45 pm;Science Center-218;Science Center;218;0;9;0;N/A;8;;MM;QRF;CHEM 211 or by permission of the department| PHYS 104 or PHYS 107, MATH 215 (strongly recommended) or MATH 205. Not open to students who have taken CHEM 331, CHEM 334, or CHEM 335.;Molecular basis of chemistry| intensive overview of theories, models, and techniques of physical chemistry| extensive coverage of quantum mechanics| applications of quantum mechanics to atomic and molecular structure, and spectroscopy| classical thermodynamics of gases and solutions| intermediate topics in chemical kinetics and introduction to reaction dynamics| basic statistical mechanics to calculate thermodynamic variables and equilibrium constants.;;;
12290;CHEM 330 L03;;CHEM 330 Physical Chemistry I with Laboratory;CHEM;330;Physical Chemistry I with Laboratory;F;12:30 pm;04:00 pm;Science Center-218;Science Center;218;0;5;3;N/A;8;;MM;QRF;CHEM 211 or by permission of the department| PHYS 104 or PHYS 107, MATH 215 (strongly recommended) or MATH 205. Not open to students who have taken CHEM 331, CHEM 334, or CHEM 335.;Molecular basis of chemistry| intensive overview of theories, models, and techniques of physical chemistry| extensive coverage of quantum mechanics| applications of quantum mechanics to atomic and molecular structure, and spectroscopy| classical thermodynamics of gases and solutions| intermediate topics in chemical kinetics and introduction to reaction dynamics| basic statistical mechanics to calculate thermodynamic variables and equilibrium constants.;;;
13850;CHEM 330X 01;;CHEM 330X Introduction to Physical Chemistry;CHEM;330X;Introduction to Physical Chemistry;TWF;09:50 am;11:00 am;Science Center-104;Science Center;104;1;21;4;N/A;25;;NPS;Natural and Physical Science;PHYS 202 and MATH 215;Molecular basis of chemistry| intensive overview of theories, models, and techniques of physical chemistry| extensive coverage of quantum mechanics| applications of quantum mechanics to atomic and molecular structure, and spectroscopy| classical thermodynamics of gases and solutions| intermediate topics in chemical kinetics and introduction to reaction dynamics| basic statistical mechanics to calculate thermodynamic variables and equilibrium constants.;;;
10611;CHEM 361 01;;CHEM 361 Analytical Chemistry with Laboratory;CHEM;361;Analytical Chemistry with Laboratory;MTh;01:30 pm;04:30 pm;Science Center-220;Science Center;220;1.25;10;0;N/A;8;;NPS;QRF;CHEM 205 and CHEM 211 or CHEM 120 and CHEM 211.;Classical and instrumental methods of chemical analysis. Topics include statistical analysis, electronics and circuitry, electrochemistry, spectroscopy, and separations science with special attention to instrument design and function. The course work emphasizes the practical applications of chemical instrumentation and methods to address questions in areas ranging from art history to biochemistry to materials science. The laboratory work focuses on the design, construction, and use of chemical instrumentation along with the interfacing of instruments with computers.;;;
13761;CHEM 361 02;;CHEM 361 Analytical Chemistry with Laboratory;CHEM;361;Analytical Chemistry with Laboratory;TF;01:00 pm;04:00 pm;Science Center-220;Science Center;220;1.25;10;0;N/A;8;;NPS;QRF;CHEM 205 and CHEM 211 or CHEM 120 and CHEM 211.;Classical and instrumental methods of chemical analysis. Topics include statistical analysis, electronics and circuitry, electrochemistry, spectroscopy, and separations science with special attention to instrument design and function. The course work emphasizes the practical applications of chemical instrumentation and methods to address questions in areas ranging from art history to biochemistry to materials science. The laboratory work focuses on the design, construction, and use of chemical instrumentation along with the interfacing of instruments with computers.;;;
10512;CHIN 101 01;;CHIN 101 Beginning Chinese;CHIN;101;Beginning Chinese;MTThF;08:30 am;09:40 am;Pendleton Hall East-251;Pendleton Hall East;251;1.25;14;1;N/A;15;;;None;None. Open only to students with no Chinese language background.;An introductory course that teaches the skills of listening comprehension, speaking, reading, and writing in Mandarin Chinese. Emphasis is on pronunciation, vocabulary, grammar, and communication. Computer programs for pronunciation, listening comprehension, grammar, and writing Chinese characters will be used extensively. Four 70-minute classes plus one blended learning session.;;;
10513;CHIN 101 02;;CHIN 101 Beginning Chinese;CHIN;101;Beginning Chinese;MTThF;09:50 am;11:00 am;Pendleton Hall East-251;Pendleton Hall East;251;1.25;9;6;N/A;15;;;None;None. Open only to students with no Chinese language background.;An introductory course that teaches the skills of listening comprehension, speaking, reading, and writing in Mandarin Chinese. Emphasis is on pronunciation, vocabulary, grammar, and communication. Computer programs for pronunciation, listening comprehension, grammar, and writing Chinese characters will be used extensively. Four 70-minute classes plus one blended learning session.;;;
11406;CHIN 103 01;;CHIN 103 Advanced Beginning Chinese;CHIN;103;Advanced Beginning Chinese;MWTh;09:50 am;11:00 am;Founders Hall-305;Founders Hall;305;1;9;6;N/A;15;;;None;Open to students who can speak some Chinese (Mandarin or other Chinese dialect), or who have some knowledge about reading and writing Chinese characters. Department placement test is required.;An introductory course that teaches the skills of listening comprehension, speaking, reading, and writing in Mandarin Chinese. Emphasis is on pronunciation, vocabulary, grammar, and communication. Computer programs for pronunciation, listening comprehension, grammar, and writing Chinese characters will be used extensively. Three 70-minute classes.;;;
11622;CHIN 103 02;;CHIN 103 Advanced Beginning Chinese;CHIN;103;Advanced Beginning Chinese;MWTh;11:10 am;12:20 pm;Founders Hall-305;Founders Hall;305;1;7;8;N/A;15;;;None;Open to students who can speak some Chinese (Mandarin or other Chinese dialect), or who have some knowledge about reading and writing Chinese characters. Department placement test is required.;An introductory course that teaches the skills of listening comprehension, speaking, reading, and writing in Mandarin Chinese. Emphasis is on pronunciation, vocabulary, grammar, and communication. Computer programs for pronunciation, listening comprehension, grammar, and writing Chinese characters will be used extensively. Three 70-minute classes.;;;
10514;CHIN 201 01;;CHIN 201 Intermediate Chinese;CHIN;201;Intermediate Chinese;MTh;11:10 am;12:20 pm;Founders Hall-423;Founders Hall;423;1.25;15;0;N/A;15;;;None;CHIN 101-CHIN 102 or placement by the department.;Further training in listening comprehension, oral expression, reading, and writing. Four 70-minute classes plus one 30-minute small group sessions.;;;
10515;CHIN 201 02;;CHIN 201 Intermediate Chinese;CHIN;201;Intermediate Chinese;MThF;01:30 pm;02:40 pm;Founders Hall-317;Founders Hall;317;1.25;14;1;N/A;15;;;None;CHIN 101-CHIN 102 or placement by the department.;Further training in listening comprehension, oral expression, reading, and writing. Four 70-minute classes plus one 30-minute small group sessions.;;;
10520;CHIN 203 01;;CHIN 203 Advanced Intermediate Chinese;CHIN;203;Advanced Intermediate Chinese;TWF;08:30 am;09:40 am;Founders Hall-102;Founders Hall;102;1;14;1;N/A;15;;;None;CHIN 103-CHIN 104 or placement by the department.;Further training in listening comprehension, oral expression, reading, and writing. Three 70-minute classes.;;;
14179;CHIN 220 01;;CHIN 220 The Fall of the Ming in 1644, An Event in World Culture (In English);CHIN;220;The Fall of the Ming in 1644, An Event in World Culture (In English);MTh;02:50 pm;04:00 pm;Founders Hall-423;Founders Hall;423;1;8;17;N/A;25;;HS;LL;None;What caused the Ming Dynasty (1368-1644) to fall? What were the consequences of that fall? The course sets out a basic timeline of events, then turns to literary and philosophical sources to illustrate the dynasty&rsquo|s internal weaknesses during its last half century. Externally, the Japanese invasion of Korea was another destabilizer, as can again be shown through literary and philosophical readings. The fall had profound repercussions within China, paving the way for a new Qing (Manchu)Dynasty and reshaping some areas of Chinese culture, with additional repercussions in the literatures of Korea and Japan. Not long after the transition, accounts of events turn up in the literatures of England, Holland, and France, some of which seem quite fanciful if one knows the Chinese side of the story. Overall, this picture provides a sense of China&rsquo|s place in regional and world culture nearly four hundred years before the present day.;;;
13989;CHIN 243 01;;CHIN 243 Chinese Cinema (in English);CHIN;243;Chinese Cinema (in English);M;04:10 pm;05:20 pm;Collins Cinema-CIN;Collins Cinema;CIN;1;23;2;N/A;25;;ARS;LL;None;This course explores the cinematic conventions and experiments employed by Chinese filmmakers over the past hundred years. Unique Chinese film genres such as left-wing melodrama, martial arts films and model play adaptations, as well as the three "new waves" in China's recent avant-garde cinema, will be examined and discussed. Individual filmic visions and techniques experimented with by important directors such as Fei Mu, Hou Hsiao-hsien, Zhang Yimou, and Jia Zhangke will be closely analyzed. Class discussions will aim to help students understand the history, politics, and aesthetics of Chinese cinema. Theoretical aspects of film studies will also be incorporated into class readings and discussions. No prior knowledge of China or film studies is required.;;;
13618;CHIN 244 01;;CHIN 244 Classical Chinese Theater (in English);CHIN;244;Classical Chinese Theater (in English);W;02:15 pm;04:45 pm;Founders Hall-317;Founders Hall;317;1;16;9;N/A;25;;ARS;LL;None;This course covers three basic categories of traditional theater in China. It begins with the short form known as zaju</em> of the Yuan Dynasty (thirteenth to the fourteenth centuries), when dramatic works began to be written by identifiable authors. Next come the long and elaborate chuanqi</em> (or kunqu</em>) of the Ming and Qing Dynasties (fourteenth to twentieth centuries), including the still performed performed Peony Pavilion by Tang Xianzu. The last category is Peking opera, a form that originated during the second half of the Qing Dynasty, around 1790, and is regularly performed today. Most of our dramas were written by men, but we will also look at a few by women. The interrelation between forms will be discussed, as will the effects of the Cultural Revolution of 1966-76 on Peking opera and other opera forms.&nbsp| Lastly such perennial themes as Mulan and The White Snake will be surveyed.&nbsp| This course may be taken as CHIN 244 or, with additional assignments as CHIN 344.;;;
10154;CHIN 301 01;;CHIN 301 Advanced Chinese I;CHIN;301;Advanced Chinese I;TWF;09:50 am;11:00 am;Green Hall-136B;Green Hall;136B;1;14;1;N/A;15;;LL;Language and Literature;CHIN 201-CHIN 202 or permission of the instructor.;This course is designed to further expand students' comprehension, speaking, reading, and writing skills. Reading materials will be selected from newspapers, short stories, essays, and films. Three 70-minute classes conducted in Chinese.;;;
10527;CHIN 306 01;;CHIN 306 Advanced Reading in Twentieth-Century Literature and Culture;CHIN;306;Advanced Reading in Twentieth-Century Literature and Culture;MTh;01:30 pm;02:40 pm;Founders Hall-305;Founders Hall;305;1;7;8;N/A;15;;LL;Language and Literature;CHIN 204or CHIN 301| students entering the course through CHIN 301 are strongly encouraged to first complete CHIN 302 as well.;This course is designed to further expand and refine students' language skills through intensive reading of authentic Chinese materials, such as novels, short stories, essays, and plays and through viewing of contemporary Chinese films. Particular attention will be paid to increasing levels of literary appreciation and to enriching understanding of the sociocultural contexts from which our readings have emerged.;;;
13660;CHIN 344 01;;CHIN 344 Classical Chinese Theater (in English);CHIN;344;Classical Chinese Theater (in English);W;02:15 pm;04:45 pm;Founders Hall-317;Founders Hall;317;1;16;9;N/A;25;;ARS;LL;One previous course in Chinese history or culture.;This course covers three basic categories of traditional theater in China. It begins with the short form known as zaju</em> of the Yuan Dynasty (thirteenth to the fourteenth centuries), when dramatic works began to be written by identifiable authors. Next come the long and elaborate chuanqi</em> (or kunqu</em>) of the Ming and Qing Dynasties (fourteenth to twentieth centuries), including the still performed performed Peony Pavilion by Tang Xianzu. The last category is Peking opera, a form that originated during the second half of the Qing Dynasty, around 1790, and is regularly performed today. Most of our dramas were written by men, but we will also look at a few by women. The interrelation between forms will be discussed, as will the effects of the Cultural Revolution of 1966-76 on Peking opera and other opera forms.&nbsp| Lastly such perennial themes as Mulan and The White Snake will be surveyed. This course may be taken as CHIN 244 or, with additional assignments as CHIN 344.;;;
13145;CLCV 104 01;;CLCV 104 Classical Mythology;CLCV;104;Classical Mythology;TF;11:10 am;12:20 pm;Founders Hall-120;Founders Hall;120;1;34;1;10;35;;LL;REP;None;Achilles' heel, the Trojan Horse, Pandora's Box, an Oedipal complex, a Herculean task&mdash|themes and figures from classical mythology continue to play an important role in our everyday life. We will read the original tales of classical heroes and heroines as depicted by Homer, the Greek tragedians, Vergil, Ovid, and others. Why do these stories continue to engage, entertain, and even shock us? What is the nature and power of myth? Readings from ancient sources in English translation.;;;
13640;CLCV 209 01;;CLCV 209 Literature On the Brain: Introduction to Cognitive Poetics;CLCV;209;Literature On the Brain: Introduction to Cognitive Poetics;MTh;09:50 am;11:00 am;Founders Hall-307;Founders Hall;307;1;25;5;N/A;30;;EC;LL;None;What happens to your brain when you read a poem and find yourself laughing out loud or wrinkling your nose in disgust?  What makes a story feel &ldquo|nightmarish,&rdquo| &ldquo|trancelike&rdquo| or &ldquo|dreamy&rdquo| and can we pinpoint the features that generate such impressions? Why do we care so much about characters we meet in books? Cognitive poetics is an emerging approach to literary studies that seeks to answer such questions.  It applies insights drawn from cognitive science, psychology and linguistics to literary texts to reveal how novels and poems make us feel the way they do. Each week, we will read cutting edge research in this exciting new field and ask how it helps us make sense of literary texts. These texts will range widely through different languages, cultures and times, from ancient Greek epics to contemporary science fiction. The course will appeal to students with interests in literature, linguistics, psychology, neuroscience, medicine and beyond but it requires no previous experience in any of these areas.;;;
