regNum;classCode;professor;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
11691;BISC 113 L03;;BISC 113 Exploration of Organismal Biology with Laboratory;BISC;113;Exploration of Organismal Biology with Laboratory;T;06:00 pm;09:30 pm;Science Center-316;Science Center;316;0;15;1;N/A;16;;NPS;QRF;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111/BISC 111T.;An exploration of the central questions, concepts, and methods of experimental analysis in selected areas of organismal biology, designed as an alternative to BISC 111 for students with strong high school preparation (such as AP, IB, or other). Topics include: the evolution and diversification of life, the form and function of plants and animals, and ecological interactions among organisms, with an emphasis on laboratory methods, data analysis, and science writing.&nbsp|Lab sections are shared with BISC 111. This course differs from BISC 111 in its smaller class size, a seminar-style format, and a focus on discussion of landmark scientific studies that shape this field| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11692;BISC 113 L04;;BISC 113 Exploration of Organismal Biology with Laboratory;BISC;113;Exploration of Organismal Biology with Laboratory;W;02:15 pm;05:45 pm;Science Center-316;Science Center;316;0;13;3;N/A;16;;NPS;QRF;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111/BISC 111T.;An exploration of the central questions, concepts, and methods of experimental analysis in selected areas of organismal biology, designed as an alternative to BISC 111 for students with strong high school preparation (such as AP, IB, or other). Topics include: the evolution and diversification of life, the form and function of plants and animals, and ecological interactions among organisms, with an emphasis on laboratory methods, data analysis, and science writing.&nbsp|Lab sections are shared with BISC 111. This course differs from BISC 111 in its smaller class size, a seminar-style format, and a focus on discussion of landmark scientific studies that shape this field| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11693;BISC 113 L05;;BISC 113 Exploration of Organismal Biology with Laboratory;BISC;113;Exploration of Organismal Biology with Laboratory;Th;01:00 pm;04:30 pm;Science Center-316;Science Center;316;0;6;10;N/A;16;;NPS;QRF;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111/BISC 111T.;An exploration of the central questions, concepts, and methods of experimental analysis in selected areas of organismal biology, designed as an alternative to BISC 111 for students with strong high school preparation (such as AP, IB, or other). Topics include: the evolution and diversification of life, the form and function of plants and animals, and ecological interactions among organisms, with an emphasis on laboratory methods, data analysis, and science writing.&nbsp|Lab sections are shared with BISC 111. This course differs from BISC 111 in its smaller class size, a seminar-style format, and a focus on discussion of landmark scientific studies that shape this field| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
11838;BISC 113 L06;;BISC 113 Exploration of Organismal Biology with Laboratory;BISC;113;Exploration of Organismal Biology with Laboratory;F;01:00 pm;04:30 pm;Science Center-316;Science Center;316;0;14;2;N/A;16;;NPS;QRF;A score of 4 or 5 on the Biology AP exam or equivalent experience or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken BISC 111/BISC 111T.;An exploration of the central questions, concepts, and methods of experimental analysis in selected areas of organismal biology, designed as an alternative to BISC 111 for students with strong high school preparation (such as AP, IB, or other). Topics include: the evolution and diversification of life, the form and function of plants and animals, and ecological interactions among organisms, with an emphasis on laboratory methods, data analysis, and science writing.&nbsp|Lab sections are shared with BISC 111. This course differs from BISC 111 in its smaller class size, a seminar-style format, and a focus on discussion of landmark scientific studies that shape this field| it meets for one discussion and one lab session per week. Either BISC 110/BISC 112/BISC 116 or BISC 111/BISC 111T/BISC 113 may be taken first. Students must attend lab during the first week in order to continue in the course.;;;
14165;BISC 116 01;;BISC 116 Fundamentals of Chemistry and Molecular/Cellular Biology with Lab: An Integrated Approach;BISC;116;Fundamentals of Chemistry and Molecular/Cellular Biology with Lab: An Integrated Approach;TF;11:10 am;12:20 pm;Science Center-392;Science Center;392;1.25;32;0;24;32;;;NPS;One year of high school chemistry, math equivalent to two years of high school algebra, and fulfillment of the basic skills component of Quantitative Reasoning Requirement.Not open to students who have taken BISC 110 , BISC 112, CHEM 105, CHEM 105P, or CHEM 120. Students must attend lab during the first week to continue in the course.;This gateway course provides an integrated introduction to the application of chemical principles to understand biological systems and covers the content of both BISC 110/112 and CHEM 105.&nbsp| It is designed for students whose interests lie at the interface of chemistry and biology and must be taken concurrently with CHEM 116. Students will learn how structure and function of biological systems are shaped by principles of atomic properties and chemical bonding. Cellular metabolism and molecular genetics are integrated with quantitative introductions to thermodynamics, equilibrium, and kinetics. Other topics motivated by the application of chemistry to biology include nuclear chemistry and cellular growth and differentiation. The laboratory is a hands-on introduction to spectroscopy, microscopy, and other experimental techniques, as well as quantitative analysis, experimental design, and scientific writing. Successful completion of this course enables a student to take any course for which either CHEM105 or BISC 110/112 is a prerequisite.;;;
14167;BISC 116 L01;;BISC 116 Fundamentals of Chemistry and Molecular/Cellular Biology with Lab: An Integrated Approach;BISC;116;Fundamentals of Chemistry and Molecular/Cellular Biology with Lab: An Integrated Approach;W;08:30 am;12:00 pm;Science Center-310;Science Center;310;0;16;0;12;16;;;NPS;One year of high school chemistry, math equivalent to two years of high school algebra, and fulfillment of the basic skills component of Quantitative Reasoning Requirement.Not open to students who have taken BISC 110 , BISC 112, CHEM 105, CHEM 105P, or CHEM 120. Students must attend lab during the first week to continue in the course.;This gateway course provides an integrated introduction to the application of chemical principles to understand biological systems and covers the content of both BISC 110/112 and CHEM 105.&nbsp| It is designed for students whose interests lie at the interface of chemistry and biology and must be taken concurrently with CHEM 116. Students will learn how structure and function of biological systems are shaped by principles of atomic properties and chemical bonding. Cellular metabolism and molecular genetics are integrated with quantitative introductions to thermodynamics, equilibrium, and kinetics. Other topics motivated by the application of chemistry to biology include nuclear chemistry and cellular growth and differentiation. The laboratory is a hands-on introduction to spectroscopy, microscopy, and other experimental techniques, as well as quantitative analysis, experimental design, and scientific writing. Successful completion of this course enables a student to take any course for which either CHEM105 or BISC 110/112 is a prerequisite.;;;
14168;BISC 116 L02;;BISC 116 Fundamentals of Chemistry and Molecular/Cellular Biology with Lab: An Integrated Approach;BISC;116;Fundamentals of Chemistry and Molecular/Cellular Biology with Lab: An Integrated Approach;W;02:15 pm;05:45 pm;Science Center-310;Science Center;310;0;16;0;12;16;;;NPS;One year of high school chemistry, math equivalent to two years of high school algebra, and fulfillment of the basic skills component of Quantitative Reasoning Requirement.Not open to students who have taken BISC 110 , BISC 112, CHEM 105, CHEM 105P, or CHEM 120. Students must attend lab during the first week to continue in the course.;This gateway course provides an integrated introduction to the application of chemical principles to understand biological systems and covers the content of both BISC 110/112 and CHEM 105.&nbsp| It is designed for students whose interests lie at the interface of chemistry and biology and must be taken concurrently with CHEM 116. Students will learn how structure and function of biological systems are shaped by principles of atomic properties and chemical bonding. Cellular metabolism and molecular genetics are integrated with quantitative introductions to thermodynamics, equilibrium, and kinetics. Other topics motivated by the application of chemistry to biology include nuclear chemistry and cellular growth and differentiation. The laboratory is a hands-on introduction to spectroscopy, microscopy, and other experimental techniques, as well as quantitative analysis, experimental design, and scientific writing. Successful completion of this course enables a student to take any course for which either CHEM105 or BISC 110/112 is a prerequisite.;;;
10227;BISC 201 01;;BISC 201 Ecology with Laboratory;BISC;201;Ecology with Laboratory;MTh;08:30 am;09:40 am;Science Center-155;Science Center;155;1.25;14;0;N/A;14;;NPS;QRF;BISC 108 or BISC 111/BISC 111T/BISC 113 or ES 101 or by permission of the instructor.;An introduction to the scientific study of the interrelationships among organisms and their interactions with the environment. Topics include evolutionary adaptation in dynamic environments, behavioral ecology and life-history strategies, population growth and regulation, species interactions (competition, parasitism, mutualism, predation) and their consequences, and the structure and function of biological communities and ecosystems. Emphasis is placed on experimental ecology and its uses in addressing environmental issues such as the stability and resilience of ecosystems, conservation of endangered species, and effects of global climate change. Laboratory sessions occur primarily in the field, where students explore and study local habitats, including meadows, forests, bogs, dunes, marshes, lakes, and streams.;;;
10257;BISC 201 L01;;BISC 201 Ecology with Laboratory;BISC;201;Ecology with Laboratory;M;01:30 pm;05:00 pm;Science Center-161;Science Center;161;0;14;0;N/A;14;;NPS;QRF;BISC 108 or BISC 111/BISC 111T/BISC 113 or ES 101 or by permission of the instructor.;An introduction to the scientific study of the interrelationships among organisms and their interactions with the environment. Topics include evolutionary adaptation in dynamic environments, behavioral ecology and life-history strategies, population growth and regulation, species interactions (competition, parasitism, mutualism, predation) and their consequences, and the structure and function of biological communities and ecosystems. Emphasis is placed on experimental ecology and its uses in addressing environmental issues such as the stability and resilience of ecosystems, conservation of endangered species, and effects of global climate change. Laboratory sessions occur primarily in the field, where students explore and study local habitats, including meadows, forests, bogs, dunes, marshes, lakes, and streams.;;;
10250;BISC 203 01;;BISC 203 Comparative Physiology and Anatomy of Vertebrates with Laboratory;BISC;203;Comparative Physiology and Anatomy of Vertebrates with Laboratory;MTh;11:10 am;12:20 pm;Science Center-278;Science Center;278;1.25;35;1;N/A;36;;NPS;Natural and Physical Science;BISC 109 or BISC 111/BISC 111T/BISC 113, or permission of the instructor.;The physiology and functional anatomy of vertebrate animals, with an emphasis on comparisons among representative groups. The course covers topics in thermoregulatory, osmoregulatory, reproductive, cardiovascular, respiratory, digestive, neural, and ecological physiology. The laboratories incorporate the study of preserved materials and physiological experiments.;;;
10233;BISC 203 L01;;BISC 203 Comparative Physiology and Anatomy of Vertebrates with Laboratory;BISC;203;Comparative Physiology and Anatomy of Vertebrates with Laboratory;M;01:30 pm;05:00 pm;Science Center-314;Science Center;314;0;11;1;N/A;12;;NPS;Natural and Physical Science;BISC 109 or BISC 111/BISC 111T/BISC 113, or permission of the instructor.;The physiology and functional anatomy of vertebrate animals, with an emphasis on comparisons among representative groups. The course covers topics in thermoregulatory, osmoregulatory, reproductive, cardiovascular, respiratory, digestive, neural, and ecological physiology. The laboratories incorporate the study of preserved materials and physiological experiments.;;;
10221;BISC 203 L02;;BISC 203 Comparative Physiology and Anatomy of Vertebrates with Laboratory;BISC;203;Comparative Physiology and Anatomy of Vertebrates with Laboratory;T;12:30 pm;04:00 pm;Science Center-314;Science Center;314;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 109 or BISC 111/BISC 111T/BISC 113, or permission of the instructor.;The physiology and functional anatomy of vertebrate animals, with an emphasis on comparisons among representative groups. The course covers topics in thermoregulatory, osmoregulatory, reproductive, cardiovascular, respiratory, digestive, neural, and ecological physiology. The laboratories incorporate the study of preserved materials and physiological experiments.;;;
11429;BISC 203 L03;;BISC 203 Comparative Physiology and Anatomy of Vertebrates with Laboratory;BISC;203;Comparative Physiology and Anatomy of Vertebrates with Laboratory;W;02:15 pm;05:45 pm;Science Center-314;Science Center;314;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 109 or BISC 111/BISC 111T/BISC 113, or permission of the instructor.;The physiology and functional anatomy of vertebrate animals, with an emphasis on comparisons among representative groups. The course covers topics in thermoregulatory, osmoregulatory, reproductive, cardiovascular, respiratory, digestive, neural, and ecological physiology. The laboratories incorporate the study of preserved materials and physiological experiments.;;;
12628;BISC 209 01;;BISC 209 Microbiology with Laboratory;BISC;209;Microbiology with Laboratory;TF;09:50 am;11:00 am;Science Center-E111;Science Center;E111;1.25;24;0;N/A;24;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116.;Introduction to bacteria, archaea, viruses, and eukaryotic microorganisms. Overview of the microbial world including a survey of the morphology, structure, function, and diversity of microorganisms and microbial effects on the environment. Introduction to the fundamental concepts of microbial evolution, genomics, metabolism, ecology, genetics, pathogenesis, and immunity. Investigation-based laboratories focused on microbial ecology and molecular genetics will provide students with experience in classical and modern techniques. Students must attend lab during the first week in order to continue in the course.;;;
12629;BISC 209 L01;;BISC 209 Microbiology with Laboratory;BISC;209;Microbiology with Laboratory;W;02:15 pm;05:45 pm;Science Center-302;Science Center;302;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116.;Introduction to bacteria, archaea, viruses, and eukaryotic microorganisms. Overview of the microbial world including a survey of the morphology, structure, function, and diversity of microorganisms and microbial effects on the environment. Introduction to the fundamental concepts of microbial evolution, genomics, metabolism, ecology, genetics, pathogenesis, and immunity. Investigation-based laboratories focused on microbial ecology and molecular genetics will provide students with experience in classical and modern techniques. Students must attend lab during the first week in order to continue in the course.;;;
12630;BISC 209 L02;;BISC 209 Microbiology with Laboratory;BISC;209;Microbiology with Laboratory;Th;01:00 pm;04:30 pm;Science Center-302;Science Center;302;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116.;Introduction to bacteria, archaea, viruses, and eukaryotic microorganisms. Overview of the microbial world including a survey of the morphology, structure, function, and diversity of microorganisms and microbial effects on the environment. Introduction to the fundamental concepts of microbial evolution, genomics, metabolism, ecology, genetics, pathogenesis, and immunity. Investigation-based laboratories focused on microbial ecology and molecular genetics will provide students with experience in classical and modern techniques. Students must attend lab during the first week in order to continue in the course.;;;
10222;BISC 210 01;;BISC 210 Marine Biology with Laboratory;BISC;210;Marine Biology with Laboratory;TF;11:10 am;12:20 pm;Science Center-104;Science Center;104;1.25;14;0;N/A;14;;NPS;Natural and Physical Science;BISC 111/BISC 111T/BISC 113 or ES 101, or by permission of the instructor.;Oceans cover more than 70 percent of the Earth's surface and are our planet's primary life support system. This course examines adaptations and interactions of plants and animals in a variety of marine habitats. Focal habitats include the photic zone of the open ocean, the deep-sea, subtidal and intertidal zones, estuaries, and coral reefs. Emphasis is placed on the dominant organisms, food webs, and experimental studies conducted within each habitat. Laboratories will emphasize fieldwork in marine habitats as well as hands-on study of marine organism adaptation and anatomy.;;;
10231;BISC 210 L01;;BISC 210 Marine Biology with Laboratory;BISC;210;Marine Biology with Laboratory;Th;01:00 pm;04:30 pm;Science Center-161;Science Center;161;0;14;0;N/A;14;;NPS;Natural and Physical Science;BISC 111/BISC 111T/BISC 113 or ES 101, or by permission of the instructor.;Oceans cover more than 70 percent of the Earth's surface and are our planet's primary life support system. This course examines adaptations and interactions of plants and animals in a variety of marine habitats. Focal habitats include the photic zone of the open ocean, the deep-sea, subtidal and intertidal zones, estuaries, and coral reefs. Emphasis is placed on the dominant organisms, food webs, and experimental studies conducted within each habitat. Laboratories will emphasize fieldwork in marine habitats as well as hands-on study of marine organism adaptation and anatomy.;;;
10211;BISC 219 01;;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;TF;11:10 am;12:20 pm;Science Center-396;Science Center;396;1.25;58;1;N/A;60;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include: organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.&nbsp||Students must attend lab during the first week in order to continue in the course.&nbsp|</em>|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab. Please plan your schedule accordingly.;;;
10251;BISC 219 L01;;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;M;01:30 pm;05:00 pm;Science Center-E301;Science Center;E301;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include: organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.&nbsp||Students must attend lab during the first week in order to continue in the course.&nbsp|</em>|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab. Please plan your schedule accordingly.;;;
10228;BISC 219 L02;;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;T;12:30 pm;04:00 pm;Science Center-E301;Science Center;E301;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include: organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.&nbsp||Students must attend lab during the first week in order to continue in the course.&nbsp|</em>|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab. Please plan your schedule accordingly.;;;
10245;BISC 219 L03;;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;W;02:15 pm;05:45 pm;Science Center-E301;Science Center;E301;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include: organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.&nbsp||Students must attend lab during the first week in order to continue in the course.&nbsp|</em>|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab. Please plan your schedule accordingly.;;;
10217;BISC 219 L04;;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;Th;01:00 pm;04:30 pm;Science Center-E301;Science Center;E301;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include: organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.&nbsp||Students must attend lab during the first week in order to continue in the course.&nbsp|</em>|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab. Please plan your schedule accordingly.;;;
10242;BISC 219 L05;;BISC 219 Genetics with Laboratory;BISC;219;Genetics with Laboratory;F;01:00 pm;04:30 pm;Science Center-E301;Science Center;E301;0;10;1;N/A;12;;NPS;Natural and Physical Science;BISC 110/BISC 112 and one unit of college chemistry or BISC 116/CHEM 116. Not open to first-year students.;The goal of the course is to develop an understanding of the fundamental principles of genetics at the molecular, cellular, and organismal levels. The mechanisms that regulate the control of gene expression leading to alteration in phenotype during cellular differential will be studied. A link will be established between the generation of genetic variants through mutation and recombination, their patterns of inheritance, interactions between genes to produce complex phenotypes, and the maintenance of such genetic variation in natural populations. Topics will include: organization of the eukaryotic genome, gene structure and function, multilevel gene control and dysregulation in disease, genetics of pattern formation, inheritance of gene differences, gene and allele interactions, and aspects of population and evolutionary genetics. Laboratory investigation will expose students to the fundamentals of genetics including classical and molecular techniques for genetic analysis.&nbsp||Students must attend lab during the first week in order to continue in the course.&nbsp|</em>|Lab requires students to come in outside of scheduled lab time - generally 3 days after the scheduled lab. Please plan your schedule accordingly.;;;
13984;BISC 307 01;;BISC 307 Advanced Topics in Ecology with Laboratory;BISC;307;Advanced Topics in Ecology with Laboratory;TF;09:50 am;11:00 am;Science Center-558;Science Center;558;1.25;7;5;N/A;12;;NPS;Natural and Physical Science;None.;Topic for 2016-17: Ecosystem Ecology||Ecosystems are essential to sustaining life on Earth. The emergent structure and function of ecosystems are regulated by feedbacks between biological and physical systems from the microscopic to the global scale. We will study how ecosystems cycle carbon and nutrients and how the energy balance of ecosystems creates critical feedbacks with climate. We will also examine the role that humans play in managing, creating, and using services from ecosystems in our current era of rapid global change. Students will develop statistical skills working with real datasets from the Long-Term Ecological Research (LTER) network and will gain experience collecting new field data from nearby LTER sites to understand temporal and spatial patterns of ecosystem processes.;;;
13988;BISC 307 L01;;BISC 307 Advanced Topics in Ecology with Laboratory;BISC;307;Advanced Topics in Ecology with Laboratory;F;01:00 pm;04:30 pm;Science Center-384;Science Center;384;0;7;5;N/A;12;;NPS;Natural and Physical Science;None.;<br />;;;
12063;BISC 311 01;;BISC 311 Evolutionary Developmental Biology with Laboratory;BISC;311;Evolutionary Developmental Biology with Laboratory;TF;09:50 am;11:00 am;Science Center-155;Science Center;155;1.25;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 202, BISC 216, or BISC 219, or by permission of the instructor.;The diversity of organismal forms has fascinated human beings for centuries. How did butterflies get eyespots? What is the evolutionary origin of bird feathers? How did snakes get to be so long? How did humans evolve? The field of evolutionary developmental biology, or evo-devo, integrates the long-separate fields of evolutionary biology and developmental biology to answer these questions. In this course, we will explore topics such as the evolution of novelties, body plan evolution, developmental constraints, convergent evolution, and the role of environmental changes in evolution. Through reading of original papers, we will examine recent advances made in evo-devo and critically analyze the role of evo-devo in biology and the implications beyond biology. Students will have the opportunity to design and conduct an independent research project using arthropods.;;;
12064;BISC 311 L01;;BISC 311 Evolutionary Developmental Biology with Laboratory;BISC;311;Evolutionary Developmental Biology with Laboratory;Th;01:00 pm;04:30 pm;Science Center-304;Science Center;304;0;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 202, BISC 216, or BISC 219, or by permission of the instructor.;The diversity of organismal forms has fascinated human beings for centuries. How did butterflies get eyespots? What is the evolutionary origin of bird feathers? How did snakes get to be so long? How did humans evolve? The field of evolutionary developmental biology, or evo-devo, integrates the long-separate fields of evolutionary biology and developmental biology to answer these questions. In this course, we will explore topics such as the evolution of novelties, body plan evolution, developmental constraints, convergent evolution, and the role of environmental changes in evolution. Through reading of original papers, we will examine recent advances made in evo-devo and critically analyze the role of evo-devo in biology and the implications beyond biology. Students will have the opportunity to design and conduct an independent research project using arthropods.;;;
14222;BISC 315 01;;BISC 315 Neuroendocrinology with Laboratory;BISC;315;Neuroendocrinology with Laboratory;TF;09:50 am;11:00 am;Science Center-261A;Science Center;261A;1.25;12;0;N/A;12;;EC;NPS;NEUR 200, or both BISC 110/BISC 112/BISC 116 and BISC 203, or by permission of the instructor.;Hormones act throughout the body to coordinate basic biological functions such as development, differentiation, and reproduction. This course will investigate how hormones act in the brain to regulate physiology and behavior. We will study how the major neuroendocrine axes regulate a variety of functions, including brain development, reproductive physiology and behavior, homeostasis, and stress. The regulation of these functions by hormones will be investigated at the molecular, cellular, and systems levels. Laboratory experiments will explore various approaches to neuroendocrine research, including the detection of hormone receptors in the brain and analysis of behavior.;;;
14223;BISC 315 L01;;BISC 315 Neuroendocrinology with Laboratory;BISC;315;Neuroendocrinology with Laboratory;T;12:30 pm;04:00 pm;Science Center-318;Science Center;318;0;12;0;N/A;12;;EC;NPS;NEUR 200, or both BISC 110/BISC 112/BISC 116 and BISC 203, or by permission of the instructor.;Hormones act throughout the body to coordinate basic biological functions such as development, differentiation, and reproduction. This course will investigate how hormones act in the brain to regulate physiology and behavior. We will study how the major neuroendocrine axes regulate a variety of functions, including brain development, reproductive physiology and behavior, homeostasis, and stress. The regulation of these functions by hormones will be investigated at the molecular, cellular, and systems levels. Laboratory experiments will explore various approaches to neuroendocrine research, including the detection of hormone receptors in the brain and analysis of behavior.;;;
13331;BISC 316 01;;BISC 316 Molecular Genetics with Laboratory;BISC;316;Molecular Genetics with Laboratory;TF;11:10 am;12:20 pm;Science Center-155;Science Center;155;1.25;11;1;N/A;12;;NPS;Natural and Physical Science;BISC 219 or permission of the instructor.;Molecular genetic techniques, which allow us to identify, analyze and manipulate genes, have revolutionized our understanding of how organisms develop and function. This course focuses on the use of molecular genetic and genomic approaches to dissect and manipulate complex biological systems. In this semester-long project-based course, students will use these approaches to pursue an original research question in a genetic model organism. &nbsp|Seminar-style class sessions will focus on critical analysis, presentation and discussion of the primary literature relevant to the research project. In the laboratory, students will gain experience with a variety of current molecular genetic methods (e.g. DNA cloning and sequencing, PCR, genomic analysis, RNAi, gene knock-outs, mutagenesis, bioinformatics) with an emphasis on experimental design and data analysis.;;;
13332;BISC 316 L01;;BISC 316 Molecular Genetics with Laboratory;BISC;316;Molecular Genetics with Laboratory;T;12:30 pm;04:00 pm;Science Center-304;Science Center;304;0;11;1;N/A;12;;NPS;Natural and Physical Science;BISC 219 or permission of the instructor.;Molecular genetic techniques, which allow us to identify, analyze and manipulate genes, have revolutionized our understanding of how organisms develop and function. This course focuses on the use of molecular genetic and genomic approaches to dissect and manipulate complex biological systems. In this semester-long project-based course, students will use these approaches to pursue an original research question in a genetic model organism. &nbsp|Seminar-style class sessions will focus on critical analysis, presentation and discussion of the primary literature relevant to the research project. In the laboratory, students will gain experience with a variety of current molecular genetic methods (e.g. DNA cloning and sequencing, PCR, genomic analysis, RNAi, gene knock-outs, mutagenesis, bioinformatics) with an emphasis on experimental design and data analysis.;;;
11274;BISC 334 01;;BISC 334 Seminar: The Biology of Stem Cells;BISC;334;Seminar: The Biology of Stem Cells;W;09:50 am;12:20 pm;Science Center-267;Science Center;267;1;12;0;N/A;12;;NPS;Natural and Physical Science;BISC 216 or BISC 219 or BISC 220.;In this course, we will study stem cells in terms of molecular, cellular, and developmental biology. We will focus on different types of stem cells, particularly embryonic stem cells, adult stem cells, and induced pluripotent stem cells. More specifically, we will explore how stem cells develop, the criteria by which stem cells are defined, and stem cell characteristics under investigation. Current research in the areas of disease, potential stem cell therapies, and regenerative medicine will also be discussed. Bioethical issues related to stem cell biology will be described. Students will present and discuss original literature throughout the course.;;;
