regNum;classCode;fullTitle;dept;dNum;titleString;day;time1;time2;location;building;room;credit;enrollment;available;fyReservedSeats;max;distributions;distCode;distDescription;prerequisites;description;waitlistType;firstComeFirstServe;waitlistNotes
11305;PHYS 108 L01;PHYS 108 Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;PHYS;108;Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;W;02:15 pm;05:15 pm;Science Center-E315;Science Center;E315;0;15;1;N/A;16;;MM;NPS;PHYS 107 (or PHYS 104 and permission of the instructor), and MATH 116 or MATH 120. Not open to students who have taken PHYS 106.;The electromagnetic force, one of the fundamental interactions in nature, is responsible for a remarkably wide range of phenomena and technologies, from the structures of atoms and molecules to the transmission of nerve impulses and the characteristics of integrated circuits. This introductory course begins with the study of Coulomb's law of electrostatics and progresses through investigations of electric fields, electric potential energy, magnetic fields, and Faraday's law of magnetic induction. The course culminates in the study of light, where the deep connections between electricity and magnetism are highlighted. Geometrical optics and an introduction to interference effects caused by the electromagnetic wave nature of light are covered. Laboratories, a central part of the course, provide students with hands-on experiences with electronics and electronic and optical instruments.;;;
11306;PHYS 108 L02;PHYS 108 Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;PHYS;108;Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;Th;01:30 pm;04:30 pm;Science Center-E315;Science Center;E315;0;16;0;N/A;16;;MM;NPS;PHYS 107 (or PHYS 104 and permission of the instructor), and MATH 116 or MATH 120. Not open to students who have taken PHYS 106.;The electromagnetic force, one of the fundamental interactions in nature, is responsible for a remarkably wide range of phenomena and technologies, from the structures of atoms and molecules to the transmission of nerve impulses and the characteristics of integrated circuits. This introductory course begins with the study of Coulomb's law of electrostatics and progresses through investigations of electric fields, electric potential energy, magnetic fields, and Faraday's law of magnetic induction. The course culminates in the study of light, where the deep connections between electricity and magnetism are highlighted. Geometrical optics and an introduction to interference effects caused by the electromagnetic wave nature of light are covered. Laboratories, a central part of the course, provide students with hands-on experiences with electronics and electronic and optical instruments.;;;
11332;PHYS 108 L03;PHYS 108 Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;PHYS;108;Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;F;01:30 pm;04:30 pm;Science Center-E315;Science Center;E315;0;14;2;N/A;16;;MM;NPS;PHYS 107 (or PHYS 104 and permission of the instructor), and MATH 116 or MATH 120. Not open to students who have taken PHYS 106.;The electromagnetic force, one of the fundamental interactions in nature, is responsible for a remarkably wide range of phenomena and technologies, from the structures of atoms and molecules to the transmission of nerve impulses and the characteristics of integrated circuits. This introductory course begins with the study of Coulomb's law of electrostatics and progresses through investigations of electric fields, electric potential energy, magnetic fields, and Faraday's law of magnetic induction. The course culminates in the study of light, where the deep connections between electricity and magnetism are highlighted. Geometrical optics and an introduction to interference effects caused by the electromagnetic wave nature of light are covered. Laboratories, a central part of the course, provide students with hands-on experiences with electronics and electronic and optical instruments.;;;
10066;PHYS 202 01;PHYS 202 Introduction to Quantum Mechanics and Thermodynamics with Laboratory;PHYS;202;Introduction to Quantum Mechanics and Thermodynamics with Laboratory;MWTh;11:10 am;12:20 pm;Science Center-396;Science Center;396;1.25;17;11;N/A;28;;MM;QRF;PHYS 108, MATH 116, or MATH 120.;The development of quantum mechanics represented one of the most fundamental revolutions in our understanding of the natural world. Quantum mechanics forms the basis for our knowledge of atoms, molecules, and solid-state systems as well as of nuclei and fundamental particles. Thermodynamics deals with the concepts of heat and temperature and their connection to properties of matter and to processes in natural and constructed systems. This course introduces both of these important branches of physics and looks at their links by investigating such phenomena as atomic and molecular heat capacities, and the statistical basis for blackbody radiation and the second law of thermodynamics.;;;
11895;PHYS 202 L01;PHYS 202 Introduction to Quantum Mechanics and Thermodynamics with Laboratory;PHYS;202;Introduction to Quantum Mechanics and Thermodynamics with Laboratory;M;01:30 pm;04:30 pm;Science Center-E226;Science Center;E226;0;5;3;N/A;8;;MM;QRF;PHYS 108, MATH 116, or MATH 120.;The development of quantum mechanics represented one of the most fundamental revolutions in our understanding of the natural world. Quantum mechanics forms the basis for our knowledge of atoms, molecules, and solid-state systems as well as of nuclei and fundamental particles. Thermodynamics deals with the concepts of heat and temperature and their connection to properties of matter and to processes in natural and constructed systems. This course introduces both of these important branches of physics and looks at their links by investigating such phenomena as atomic and molecular heat capacities, and the statistical basis for blackbody radiation and the second law of thermodynamics.;;;
12125;PHYS 202 L02;PHYS 202 Introduction to Quantum Mechanics and Thermodynamics with Laboratory;PHYS;202;Introduction to Quantum Mechanics and Thermodynamics with Laboratory;T;12:30 pm;03:30 pm;Science Center-E226;Science Center;E226;0;5;3;N/A;8;;MM;QRF;PHYS 108, MATH 116, or MATH 120.;The development of quantum mechanics represented one of the most fundamental revolutions in our understanding of the natural world. Quantum mechanics forms the basis for our knowledge of atoms, molecules, and solid-state systems as well as of nuclei and fundamental particles. Thermodynamics deals with the concepts of heat and temperature and their connection to properties of matter and to processes in natural and constructed systems. This course introduces both of these important branches of physics and looks at their links by investigating such phenomena as atomic and molecular heat capacities, and the statistical basis for blackbody radiation and the second law of thermodynamics.;;;
13446;PHYS 202 L03;PHYS 202 Introduction to Quantum Mechanics and Thermodynamics with Laboratory;PHYS;202;Introduction to Quantum Mechanics and Thermodynamics with Laboratory;W;02:15 pm;05:15 pm;Science Center-E226;Science Center;E226;0;7;1;N/A;8;;MM;QRF;PHYS 108, MATH 116, or MATH 120.;The development of quantum mechanics represented one of the most fundamental revolutions in our understanding of the natural world. Quantum mechanics forms the basis for our knowledge of atoms, molecules, and solid-state systems as well as of nuclei and fundamental particles. Thermodynamics deals with the concepts of heat and temperature and their connection to properties of matter and to processes in natural and constructed systems. This course introduces both of these important branches of physics and looks at their links by investigating such phenomena as atomic and molecular heat capacities, and the statistical basis for blackbody radiation and the second law of thermodynamics.;;;
10198;PHYS 302 01;PHYS 302 Quantum Mechanics;PHYS;302;Quantum Mechanics;TF;02:50 pm;04:00 pm;Science Center-104;Science Center;104;1;13;7;N/A;20;;MM;NPS;PHYS 202, PHYS 207, and PHYS 216.;This course provides a comprehensive development of the principles of nonrelativistic quantum mechanics, the fundamental theory of electrons, atoms, and molecules. Quantum mechanics governs the building blocks of all matter, and yet fundamentally challenges our physical intuition, which is based on the behavior of everyday macroscopic objects. Topics include the postulates of quantum mechanics, the Schr&ouml|dinger equation, operator theory, the Heisenberg uncertainty principle, the hydrogen atom, and spin.;;;
11896;PHYS 314 01;PHYS 314 Electromagnetic Theory;PHYS;314;Electromagnetic Theory;MTh;01:30 pm;02:40 pm;Science Center-380;Science Center;380;1;14;6;N/A;20;;MM;NPS;PHYS 108, PHYS 207, and PHYS 216.;Richard Feynman once said, "From a long view of the history of mankind&mdash|seen from, say, ten thousand years from now&mdash|there can be little doubt that the most significant event of the nineteenth century will be judged as Maxwell's discovery of the laws of electrodynamics. The American Civil War will pale into provincial insignificance in comparison with this important scientific event of the same decade." In this course we will study the classical theory of electromagnetic fields and waves as developed by Maxwell. Topics include boundary value problems, electromagnetic radiation and its interaction with matter, and the connection between electrodynamics and relativity.;;;
14103;POL 109 01;POL 109 First-Year Seminar: Democracy in America;POL;109;First-Year Seminar: Democracy in America;TF;11:10 am;12:20 pm;Jewett Art Center-454;Jewett Art Center;454;1;15;0;N/A;15;;SBA;Social and Behavioral Analysis;None. Open to first-year students only.;The premise of this course is that Alexis de Tocqueville&rsquo|s nineteenth-century masterpiece, Democracy in America</em>, remains a useful starting point for understanding democracy, America, and politics across nations in the twenty-first century. Students in the course will read excerpts from Democracy in America</em> alongside contemporary works in social science that take up some of the themes and concepts Tocqueville developed in his book. These themes and concepts will provide the fuel for class discussions and debates, and for student research that probes the contemporary relevance of the questions about democracy and America that Tocqueville raised so provocatively two centuries ago.;;;
13791;POL 116 01;POL 116 First-Year Seminar: Authoritarianism in the 21st Century;POL;116;First-Year Seminar: Authoritarianism in the 21st Century;W;02:15 pm;04:45 pm;Pendleton Hall East-151;Pendleton Hall East;151;1;15;0;N/A;15;;SBA;Social and Behavioral Analysis;None. Open to first-years students only.;Despite the trend towards democratization in recent decades, the world is full of a great variety of functioning authoritarian regimes. How do authoritarian leaders react to the challenges of globalization in the 21st century? Does globalization undermine their power? How do authoritarian regimes navigate today’s highly globalized world economy? This seminar will explore the puzzling relationships between “free” global markets and “unfree” domestic political structures, which will require a discussion of complicated concepts that are fundamental to the study of politics such as “authoritarianism,” “globalization,” “capitalism,” “democracy,” “property rights,” and many others.;;;
12153;POL1 200 01;POL1 200 American Politics;POL1;200;American Politics;TF;01:30 pm;02:40 pm;Pendleton Hall East-339;Pendleton Hall East;339;1;20;15;N/A;35;;SBA;Social and Behavioral Analysis;None;The institutions, processes, and values that shape American politics. The origins and evolution of the U.S. Constitution and the institutions it created: Congress, the executive branch, the presidency, the federal court system, and federalism. Analysis of "intermediary" institutions including political parties, interest groups, elections, and the media. Study of enduring debates over values in American politics, with particular attention to conflicts over civil rights and civil liberties.;;;
12279;POL1 200 02;POL1 200 American Politics;POL1;200;American Politics;TF;11:10 am;12:20 pm;Pendleton Hall East-130;Pendleton Hall East;130;1;2;33;N/A;35;;SBA;Social and Behavioral Analysis;None;The institutions, processes, and values that shape American politics. The origins and evolution of the U.S. Constitution and the institutions it created: Congress, the executive branch, the presidency, the federal court system, and federalism. Analysis of "intermediary" institutions including political parties, interest groups, elections, and the media. Study of enduring debates over values in American politics, with particular attention to conflicts over civil rights and civil liberties.;;;
14102;POL1 200 03;POL1 200 American Politics;POL1;200;American Politics;MTh;01:30 pm;02:40 pm;Pendleton Hall East-130;Pendleton Hall East;130;1;7;28;N/A;35;;SBA;Social and Behavioral Analysis;None;The institutions, processes, and values that shape American politics. The origins and evolution of the U.S. Constitution and the institutions it created: Congress, the executive branch, the presidency, the federal court system, and federalism. Analysis of "intermediary" institutions including political parties, interest groups, elections, and the media. Study of enduring debates over values in American politics, with particular attention to conflicts over civil rights and civil liberties.;;;
14099;POL1 303 01;POL1 303 The Politics of Crime;POL1;303;The Politics of Crime;T;01:30 pm;04:00 pm;Pendleton Hall East-251;Pendleton Hall East;251;1;16;19;N/A;35;;SBA;Social and Behavioral Analysis;POL1 200;This course will explore major topics on criminal policy and procedure through the lens of American politics. This year, the course will cover the following topics: the Supreme Court and civil liberties| race, gender, class, and crime| the death penalty| prison reform| and the war on drugs.;;;
14212;POL1 313 01;POL1 313 American Presidential Politics;POL1;313;American Presidential Politics;MTh;09:50 am;11:00 am;Pendleton Hall East-239;Pendleton Hall East;239;1;16;14;N/A;30;;SBA;Social and Behavioral Analysis;POL1 200;Analysis of the central role of the president in American politics and the development and operation of the institutions of the modern presidency. The course will focus on sources of presidential power and limitations on the chief executive, with particular emphasis on relations with the other branches of government, the making of domestic and foreign policy, and the role of electoral politics in governance.;;;
14101;POL1 319 01;POL1 319 Seminar: Campaigns and Elections;POL1;319;Seminar: Campaigns and Elections;Th;01:30 pm;04:00 pm;Pendleton Hall East-251;Pendleton Hall East;251;1;12;3;N/A;15;;SBA;Social and Behavioral Analysis;POL1 200 or the equivalent and by permission of the instructor. Enrollment is limited| interested students must fill out a seminar application available on the political science department website homepage.;This seminar will discuss why campaigns are important and what elections mean for democratic governance in the U.S.&nbsp| We focus on the 2014 midterm elections and the impact of party nominations, campaign funding, news coverage, political advertising, public opinion polling, and the growing role of the Internet and social media in campaigns.&nbsp| We will explore voting choices and obstacles to voting. Throughout the seminar students will apply various journalism styles including reporting about campaign events, candidates and relevant political science research, blogging and commentary.&nbsp| Students will engage in mutually supportive criticism and share their individual projects on competitive Congressional races.;;;
13724;POL2 202 01;POL2 202 Comparative Politics;POL2;202;Comparative Politics;MTh;08:30 am;09:40 am;Pendleton Hall East-139;Pendleton Hall East;139;1;23;12;N/A;35;;SBA;Social and Behavioral Analysis;None;Comparative Politics examines political institutions and processes across and within countries. The course enables students to distinguish between core concepts in the study of politics (e.g., government, regime, state, nation)| appreciate the politics of collective identities (e.g., class, ethnicity, gender, religion, race)| understand common political processes (e.g., state formation, revolution, democratization)| understand major electoral systems (e.g., single member constituency, proportional representation) and systems of representation (e.g., parliamentary, presidential)| gain familiarity with the political histories and domestic politics of several countries| and design a research project using a comparative method.;;;
14107;POL2 204 01;POL2 204 Political Economy of Development and Underdevelopment;POL2;204;Political Economy of Development and Underdevelopment;TF;08:30 am;09:40 am;Pendleton Hall East-349;Pendleton Hall East;349;1;14;6;5;20;;SBA;Social and Behavioral Analysis;None;Overview of development studies with attention to major schools of political economy, their intellectual origins and centrality to contemporary debates about economic development. Topics include: colonialism, nationalism, and independence| postcolonial economic development models, policies, and strategies| perspectives on gender and development| changing conceptions and measures of poverty, development, and underdevelopment| contemporary debates in development studies.;;;
13226;POL2 205 01;POL2 205 The Politics of Europe and the European Union;POL2;205;The Politics of Europe and the European Union;TF;09:50 am;11:00 am;Pendleton Hall East-349;Pendleton Hall East;349;1;10;20;N/A;30;;SBA;Social and Behavioral Analysis;Open to sophomores, juniors, and seniors without prerequisite and to first-years with the permission of the instructor.;A comparative study of contemporary West European states and societies. Primary emphasis on politics in Germany, Britain, and France, and the political challenges posed by the European Union and pressure for regional integration. The course will focus on topics, such as the rise and decline of the welfare state and class-based politics| the implications of the end of the Cold War and German reunification| tension between national sovereignty and supranational policy goals| immigration and the resurgence of xenophobic movements and the extreme right.;;;
11285;POL2 214 01;POL2 214 Social Causes and Consequences of Environmental Problems;POL2;214;Social Causes and Consequences of Environmental Problems;MTh;09:50 am;11:00 am;Pendleton Hall East-339;Pendleton Hall East;339;1;23;2;N/A;25;;SBA;Social and Behavioral Analysis;ES 102 or ES 103, or one course in political science, or permission of the instructor.;This course focuses on the social science explanations for why environmental problems are created, the impacts they have, the difficulties of addressing them, and the regulatory and other actions that succeed in mitigating them. Topics include: externalities and the politics of unpriced costs and benefits| collective action problems and interest-group theory| time horizons in decision-making| the politics of science, risk and uncertainty| comparative political structures| and cooperation theory. Also addressed are different strategies for changing environmental behavior, including command and control measures, taxes, fees, and other market instruments, and voluntary approaches. These will all be examined across multiple countries and levels of governance.;;;
14104;POL2 217 01;POL2 217 Politics of the Middle East and North Africa;POL2;217;Politics of the Middle East and North Africa;MTh;11:10 am;12:20 pm;Pendleton Hall East-339;Pendleton Hall East;339;1;26;4;N/A;30;;SBA;Social and Behavioral Analysis;One unit in political science.;How do Arab-Islamic history and culture shape politics in the contemporary Middle East and North Africa? Why is the Arab world&mdash|despite its tremendous oil-wealth&mdash|still characterized by economic underdevelopment and acute gaps between rich and poor? How have the events of September 11 and the U.S.-led "war on terror" affected the prospects for greater freedom and prosperity in the Middle East in the future? What do the 2011 revolts mean for the existing regimes and prospects for democracy? These are some of the questions we will examine in this course. In readings, lectures, and class discussions, the analysis of general themes and trends will be integrated with case studies of individual Arab states.;;;
14100;POL2 306 01;POL2 306 Seminar: Revolution;POL2;306;Seminar: Revolution;W;09:50 am;12:20 pm;Pendleton Hall East-349;Pendleton Hall East;349;1;9;6;N/A;15;;SBA;Social and Behavioral Analysis;One unit in comparative politics or international relations and permission of the instructor. Enrollment is limited| interested students must fill out a seminar application available on the political science department website homepage.;A comparative analysis of the theory and practice of revolution from the seventeenth century to the present, with an emphasis on revolutions in the twentieth and twenty-first centuries. Questions to be considered include: the meaning and causes of revolution, why people join revolutionary movements, the international dimensions of internal war, strategies of insurgency and counterinsurgency, and the changing nature of revolution over the last 350 years. Case studies will include the French, Russian, Chinese, Cuban, and Iranian revolutions, as well as more contemporary events in East Central Europe and the Middle East and North Africa.;;;
11900;POL3 221 01;POL3 221 World Politics;POL3;221;World Politics;TF;11:10 am;12:20 pm;Pendleton Hall East-127;Pendleton Hall East;127;1;20;15;10;35;;SBA;Social and Behavioral Analysis;None;An introduction to the international system with emphasis on contemporary theory and practice. Analysis of the bases of power and influence, the sources of tension and conflict, and the modes of accommodation and conflict resolution. This course serves as an introduction to the international relations subfield in the political science department, and also as a means of fulfilling the political science core requirement of the international relations major.;;;
13353;POL3 221 02;POL3 221 World Politics;POL3;221;World Politics;MTh;01:30 pm;02:40 pm;Pendleton Hall East-127;Pendleton Hall East;127;1;16;19;N/A;35;;SBA;Social and Behavioral Analysis;None;An introduction to the international system with emphasis on contemporary theory and practice. Analysis of the bases of power and influence, the sources of tension and conflict, and the modes of accommodation and conflict resolution. This course serves as an introduction to the international relations subfield in the political science department, and also as a means of fulfilling the political science core requirement of the international relations major.;;;
12742;POL3 224 01;POL3 224 International Security;POL3;224;International Security;TF;09:50 am;11:00 am;Pendleton Hall East-139;Pendleton Hall East;139;1;25;10;N/A;35;;SBA;Social and Behavioral Analysis;One unit in political science or permission of the instructor.;An examination of warfare as a central problem of international politics. The shifting causes and escalating consequences of warfare since the Industrial Revolution. The post-Cold War danger of a clash of civilizations versus prospects for a "democratic peace." The multiple causes and consequences of modern internal warfare, and prospects for international peacekeeping. The spread of nuclear weapons, the negotiation of arms control agreements, the revolution in military affairs (RMA), and the threat of terrorism and asymmetric war.;;;
14106;POL3 323 01;POL3 323 Topics in International Political Economy;POL3;323;Topics in International Political Economy;MTh;11:10 am;12:20 pm;Pendleton Hall East-130;Pendleton Hall East;130;1;26;0;N/A;25;;SBA;Social and Behavioral Analysis;POL3 221 or permission of the instructor.;An examination of political underpinnings of contemporary issues in international economic relations. Topics to be considered include the political foundations of monetary hegemony, financial globalization, trade integration, financial crises, investment flows, trade in commodities, and the rise of new economic powers such as China and Russia<strong>.</strong>;;;
14207;POL3 352 01;POL3 352 Seminar: Small Wars and Insurgencies;POL3;352;Seminar: Small Wars and Insurgencies;W;02:15 pm;04:45 pm;Pendleton Hall East-251;Pendleton Hall East;251;1;14;1;N/A;15;;SBA;Social and Behavioral Analysis;POL3 221 required| POL3 224 recommended. Enrollment is limited| interested students must fill out a seminar application available on the political science department website homepage.;We often think of warfare in conventional terms: states fight other states in large-scale battles employing uniformed soldiers to conquer enemy territory. In reality, however, there are many instances of asymmetric conflicts involving non-state actors who avoid open battles, whose fighters are indistinguishable from civilians, and who seek a wide variety of political objectives. Peasant revolts, communist insurrections, ethnic rebellions, and terrorist movements are among the various ways in which the weak have attempted to use violence to break the will of the strong. We address these wars from a theoretical, historical, and contemporary perspective. We will explore how classical theorists, including Mao Zedong and Che Guevara, adapted the ideas of Clausewitz to guerilla warfare. We will examine how rebel groups&mdash|whether the Spanish guerillas, Boer commandos, Chinese communists, or Serb militias&mdash|employed violence to intimidate their opponents. We will consider how globalization and the diffusion of military technology have transformed guerilla conflicts, and debate the implications of our theories for contemporary conflicts in Iran and Afghanistan.;;;
14105;POL4 249 01;POL4 249 Politics of the Right, Left, and Center;POL4;249;Politics of the Right, Left, and Center;MTh;02:50 pm;04:00 pm;Pendleton Hall East-139;Pendleton Hall East;139;1;28;7;N/A;35;;REP;Religion, Ethics and Moral Philosophy;None.;An introduction to historical and contemporary texts that have shaped political visions, movements, and orders across the ideological spectrum. Explores questions such as: What should be the role of government: to preserve order, protect individual liberty, or promote social justice? Is capitalism good or bad for democracy? What authority, if any, should tradition, culture, and religion have in politics? What makes an idea or action conservative, radical, or moderate? Authors may include John Stuart Mill, John Rawls, Milton Friedman, Michael Oakeshott, Carl Schmitt, Kwame Ture, Sheldon Wolin, Wendy Brown, and Gloria Anzald&uacute|a.;;;
13720;POL4 340 01;POL4 340 Topics in American Political Thought;POL4;340;Topics in American Political Thought;MTh;11:10 am;12:20 pm;Pendleton Hall East-349;Pendleton Hall East;349;1;17;18;N/A;35;;REP;Religion, Ethics and Moral Philosophy;One course in political theory, philosophy, or American Studies, or permission of the instructor.;American democracy is founded on principles of liberty and equality but has always entailed state domination of certain social groups along lines such as race, class, gender, sexuality, and immigration status. This course examines one aspect of this tension: the co-development of political discourses of liberty and equality in tandem with carceral discourses and institutions from early American society through the rise of the contemporary prison state. Throughout the course, we will ask the question: Is state subordination and control of certain social groups necessary to the enactment of American ideals, or can we imagine America beyond the carceral state?;;;
13241;POL4 343 01;POL4 343 Seminar: Democracy and Difference;POL4;343;Seminar: Democracy and Difference;T;01:30 pm;04:00 pm;Pendleton Hall East-351;Pendleton Hall East;351;1;6;9;N/A;15;;REP;Religion, Ethics and Moral Philosophy;One course in political theory or philosophy, and by permission of the instructor. Enrollment is limited| interested students must fill out a seminar application available on the political science department website homepage.;An examination of liberal democracy and contemporary theoretical challenges introduced by diversity and difference. Does liberal democracy, with its emphasis on individual rights, separation of powers, representative assemblies, and the principle of a limited state, remain a durable model? How does the consideration of cultural diversity and difference, understood by reference to gender, race, ethnicity, language, religion, nationality, and sexual orientation, affect our understanding of citizenship, equality, representation, recognition, and community? Study of communitarian thought, multiculturalism, and feminist critiques of democracy.;;;
12812;PORT 103 01;PORT 103 Intensive Elementary Portuguese;PORT;103;Intensive Elementary Portuguese;MTW;11:10 am;12:20 pm;Green Hall-338;Green Hall;338;1.25;0;14;N/A;14;;;None;None;Introduction to listening, speaking, reading, and writing in Portuguese, with emphasis on Brazilian culture. Authentic cultural readings, art, music, and films will be included. The course covers the full-year elementary language curriculum in one semester. In Portuguese. Four 70-minute classes plus an additional 20-minute period.;;;
13793;PORT 241 01;PORT 241 Introduction to Lusophone Studies;PORT;241;Introduction to Lusophone Studies;MTh;01:30 pm;02:40 pm;Green Hall-130;Green Hall;130;1;2;12;N/A;14;;LL;Language and Literature;PORT 203 or equivalent, and to heritage speakers with permission of the instructor.;Practice in oral and written Portuguese at the advanced level. Serves as a transition between language study and cultural studies through the examination of Lusophone cultural and artistic production. Designed to enhance communicative competence, this course will include an intensive review of advanced grammatical structures within cultural contexts of the Portuguese-speaking world. Oral interactions and critical writing will be stressed.;;;
10002;PSYC 101 01;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;TF;08:30 am;09:40 am;Science Center-268;Science Center;268;1;10;15;N/A;25;;SBA;Social and Behavioral Analysis;None;An introduction to some of the major subfields of psychology, such as developmental, personality, abnormal, clinical, physiological, cognitive, cultural, and social psychology. Students will explore various theoretical perspectives and research methods used by psychologists to study the origins and variations in human behavior.;;;
10085;PSYC 101 02;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;TF;09:50 am;11:00 am;Science Center-268;Science Center;268;1;11;14;N/A;25;;SBA;Social and Behavioral Analysis;None;An introduction to some of the major subfields of psychology, such as developmental, personality, abnormal, clinical, physiological, cognitive, cultural, and social psychology. Students will explore various theoretical perspectives and research methods used by psychologists to study the origins and variations in human behavior.;;;
10001;PSYC 101 03;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;TF;11:10 am;12:20 pm;Science Center-274;Science Center;274;1;7;18;N/A;25;;SBA;Social and Behavioral Analysis;None;An introduction to some of the major subfields of psychology, such as developmental, personality, abnormal, clinical, physiological, cognitive, cultural, and social psychology. Students will explore various theoretical perspectives and research methods used by psychologists to study the origins and variations in human behavior.;;;
10020;PSYC 101 04;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;MTh;08:30 am;09:40 am;Science Center-380;Science Center;380;1;14;11;N/A;25;;SBA;Social and Behavioral Analysis;None;An introduction to some of the major subfields of psychology, such as developmental, personality, abnormal, clinical, physiological, cognitive, cultural, and social psychology. Students will explore various theoretical perspectives and research methods used by psychologists to study the origins and variations in human behavior.;;;
11600;PSYC 101 05;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;MTh;09:50 am;11:00 am;Science Center-380;Science Center;380;1;10;15;N/A;25;;SBA;Social and Behavioral Analysis;None;An introduction to some of the major subfields of psychology, such as developmental, personality, abnormal, clinical, physiological, cognitive, cultural, and social psychology. Students will explore various theoretical perspectives and research methods used by psychologists to study the origins and variations in human behavior.;;;
10075;PSYC 205 01;PSYC 205 Statistics;PSYC;205;Statistics;MTh;08:30 am;09:40 am;Science Center-270;Science Center;270;1;25;0;N/A;25;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.;The application of statistical techniques to the analysis of psychological experimental and survey data. Major emphasis on the understanding of statistics found in published research and as preparation for the student's own research in more advanced courses.;;;
10071;PSYC 205 02;PSYC 205 Statistics;PSYC;205;Statistics;TF;01:30 pm;02:40 pm;Science Center-274;Science Center;274;1;16;9;N/A;25;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.;The application of statistical techniques to the analysis of psychological experimental and survey data. Major emphasis on the understanding of statistics found in published research and as preparation for the student's own research in more advanced courses.;;;
10101;PSYC 205 1LA;PSYC 205 Statistics;PSYC;205;Statistics;M;09:50 am;11:00 am;Science Center-450;Science Center;450;0;13;0;N/A;13;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.;The application of statistical techniques to the analysis of psychological experimental and survey data. Major emphasis on the understanding of statistics found in published research and as preparation for the student's own research in more advanced courses.;;;
10055;PSYC 205 1LB;PSYC 205 Statistics;PSYC;205;Statistics;Th;09:50 am;11:00 am;Science Center-450;Science Center;450;0;12;0;N/A;12;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.;The application of statistical techniques to the analysis of psychological experimental and survey data. Major emphasis on the understanding of statistics found in published research and as preparation for the student's own research in more advanced courses.;;;
10105;PSYC 205 2LA;PSYC 205 Statistics;PSYC;205;Statistics;W;02:15 pm;03:25 pm;Science Center-450;Science Center;450;0;12;1;N/A;13;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.;The application of statistical techniques to the analysis of psychological experimental and survey data. Major emphasis on the understanding of statistics found in published research and as preparation for the student's own research in more advanced courses.;;;
10015;PSYC 205 2LB;PSYC 205 Statistics;PSYC;205;Statistics;W;03:35 pm;04:45 pm;Science Center-450;Science Center;450;0;4;8;N/A;12;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.;The application of statistical techniques to the analysis of psychological experimental and survey data. Major emphasis on the understanding of statistics found in published research and as preparation for the student's own research in more advanced courses.;;;
