regNum;fullTitle;dept;dNum;titleString;day;time1;time2;credit;enrollment;available;max;distributions;distCode;distDescription;prerequisites
14064;NEUR 335 Computational Neuroscience with Laboratory;NEUR;335;Computational Neuroscience with Laboratory;MTh;09:50 am;11:00 am;1.25;12;0;12;;MM;NPS;NEUR 200 and calculus at the level of MATH 115, or by permission of the instructor. No programming experience is required.
14065;NEUR 335 Computational Neuroscience with Laboratory;NEUR;335;Computational Neuroscience with Laboratory;Th;12:30 pm;04:00 pm;0;12;0;12;;MM;NPS;NEUR 200 and calculus at the level of MATH 115, or by permission of the instructor. No programming experience is required.
11283;PEAC 104 Introduction to the Study of Conflict, Justice, and Peace;PEAC;104;Introduction to the Study of Conflict, Justice, and Peace;MTh;08:30 am;09:40 am;1;15;10;10;;REP;SBA;None
14159;PEAC 119 First-Year Seminar: Hiroshima, Nagasaki and Yasukuni Shinto Shrine;PEAC;119;First-Year Seminar: Hiroshima, Nagasaki and Yasukuni Shinto Shrine;W;02:15 pm;04:45 pm;1;9;3;12;;HS;REP;None. Open to first-year students only.
14066;PEAC 205 Gender, War and Peacebuilding;PEAC;205;Gender, War and Peacebuilding;TF;09:50 am;11:00 am;1;14;1;15;;SBA;Social and Behavioral Analysis;None
14211;PEAC 259 Peace and Conflict Resolution;PEAC;259;Peace and Conflict Resolution;MTh;11:10 am;12:20 pm;1;16;0;16;;LL;Language and Literature;SPAN 241 and SPAN 242 or a major in PEAC or permission of the instructor
13219;PEAC 304 Senior Seminar;PEAC;304;Senior Seminar;TF;02:50 pm;04:00 pm;1;7;8;15;;;Language and Literature or Social and Behavioral Analysis;Two courses in relevant fields| for others, permission of the instructor.
14096;PHIL 102 First-Year Seminar: Till death do us part?: Philosophical Perspectives on Marriage;PHIL;102;First-Year Seminar: Till death do us part?: Philosophical Perspectives on Marriage;W;09:50 am;12:20 pm;1;14;1;15;;REP;Religion, Ethics and Moral Philosophy;None
10409;PHIL 103 Self and World: Introduction to Metaphysics and Epistemology;PHIL;103;Self and World: Introduction to Metaphysics and Epistemology;MTh;04:10 pm;05:20 pm;1;6;24;30;;EC;Epistemology and Cognition;None
10160;PHIL 106 Introduction to Moral Philosophy;PHIL;106;Introduction to Moral Philosophy;MTh;09:50 am;11:00 am;1;12;18;30;;REP;Religion, Ethics and Moral Philosophy;None
14094;PHIL 108 First-Year Seminar: Friendship;PHIL;108;First-Year Seminar: Friendship;F;01:30 pm;04:00 pm;1;15;0;15;;REP;Religion, Ethics and Moral Philosophy;None.Open to first-year students only.
13717;PHIL 200 Philosophy and Witchcraft;PHIL;200;Philosophy and Witchcraft;TF;09:50 am;11:00 am;1;30;0;30;;EC;REP;None
14093;PHIL 201 Ancient Greek Philosophy;PHIL;201;Ancient Greek Philosophy;TF;11:10 am;12:20 pm;1;26;4;30;;EC;REP;None
13220;PHIL 203 Philosophy of Art;PHIL;203;Philosophy of Art;MTh;08:30 am;09:40 am;1;30;0;30;;ARS;EC;Open to first-year students who have taken one course in philosophy and to sophomores, juniors, and seniors without prerequisite.
10774;PHIL 215 Philosophy of Mind;PHIL;215;Philosophy of Mind;MTh;01:30 pm;02:40 pm;1;30;0;30;;EC;Epistemology and Cognition;One course in philosophy, psychology, or cognitive science, or permission of the instructor.
10174;PHIL 216 Logic;PHIL;216;Logic;MTh;02:50 pm;04:00 pm;1;35;5;40;;EC;Epistemology and Cognition;None
14092;PHIL 226 Philosophy of Law;PHIL;226;Philosophy of Law;TF;09:50 am;11:00 am;1;27;3;30;;REP;Religion, Ethics and Moral Philosophy;Open to first-year students who have taken one course in philosophy and to sophomores, juniors, and seniors without prerequisite.
14095;PHIL 234 From Wilderness to Ruins;PHIL;234;From Wilderness to Ruins;MTh;11:10 am;12:20 pm;1;30;0;30;;REP;Religion, Ethics and Moral Philosophy;Open to first-years who have taken one course in philosophy.Open to sophomores, juniors and seniors without prerequisite.
14067;PHIL 342 Seminar: Political Philosophy;PHIL;342;Seminar: Political Philosophy;T;01:30 pm;04:00 pm;1;15;1;16;;REP;Religion, Ethics and Moral Philosophy;Open to seniors without prerequisite and to juniors and sophomores who have taken one course in philosophy, or by permission of the instructor.
;PHYS 103 The Physics of Marine Mammals ;PHYS;103;The Physics of Marine Mammals;MTh;02:40 pm;04:00 pm;xs;;xs;;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
10016;PHYS 104 Fundamentals of Mechanics with Laboratory;PHYS;104;Fundamentals of Mechanics with Laboratory;MWTh;09:50 am;11:00 am;1.25;22;6;28;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
10517;PHYS 104 Fundamentals of Mechanics with Laboratory;PHYS;104;Fundamentals of Mechanics with Laboratory;TWF;09:50 am;11:00 am;1.25;26;2;28;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
10007;PHYS 104 Fundamentals of Mechanics with Laboratory;PHYS;104;Fundamentals of Mechanics with Laboratory;M;01:30 pm;04:30 pm;0;13;1;14;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
10024;PHYS 104 Fundamentals of Mechanics with Laboratory;PHYS;104;Fundamentals of Mechanics with Laboratory;T;12:30 pm;03:30 pm;0;11;3;14;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
10098;PHYS 104 Fundamentals of Mechanics with Laboratory;PHYS;104;Fundamentals of Mechanics with Laboratory;W;02:15 pm;05:15 pm;0;13;1;14;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
10092;PHYS 104 Fundamentals of Mechanics with Laboratory;PHYS;104;Fundamentals of Mechanics with Laboratory;Th;01:30 pm;04:30 pm;0;11;3;14;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement.
11251;PHYS 106 Fundamentals of Electricity, Magnetism, and Optics with Laboratory;PHYS;106;Fundamentals of Electricity, Magnetism, and Optics with Laboratory;TF|W;08:30 am|08:30 am;09:40 am|09:40 am;1.25;24;0;24;;MM|NPS|Mathematical Modeling;Natural and Physical Science||;PHYS 104 and calculus at the level of MATH 115.
11252;PHYS 106 Fundamentals of Electricity, Magnetism, and Optics with Laboratory;PHYS;106;Fundamentals of Electricity, Magnetism, and Optics with Laboratory;W;02:15 pm;05:15 pm;0;15;1;16;;MM;NPS;PHYS 104 and calculus at the level of MATH 115.
11323;PHYS 106 Fundamentals of Electricity, Magnetism, and Optics with Laboratory;PHYS;106;Fundamentals of Electricity, Magnetism, and Optics with Laboratory;Th;01:30 pm;04:30 pm;0;16;0;16;;MM;NPS;PHYS 104 and calculus at the level of MATH 115.
11331;PHYS 106 Fundamentals of Electricity, Magnetism, and Optics with Laboratory;PHYS;106;Fundamentals of Electricity, Magnetism, and Optics with Laboratory;F;01:30 pm;04:30 pm;0;14;2;16;;MM;NPS;PHYS 104 and calculus at the level of MATH 115.
10094;PHYS 107 Principles and Applications of Mechanics with Laboratory;PHYS;107;Principles and Applications of Mechanics with Laboratory;MWTh;09:50 am;11:00 am;1.25;14;14;28;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Calculus at the level of MATH 115. Not open to students who have taken PHYS 104.
10069;PHYS 107 Principles and Applications of Mechanics with Laboratory;PHYS;107;Principles and Applications of Mechanics with Laboratory;TWF;11:10 am;12:20 pm;1.25;13;15;28;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Calculus at the level of MATH 115. Not open to students who have taken PHYS 104.
10107;PHYS 107 Principles and Applications of Mechanics with Laboratory;PHYS;107;Principles and Applications of Mechanics with Laboratory;M;01:30 pm;04:30 pm;0;8;8;16;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Calculus at the level of MATH 115. Not open to students who have taken PHYS 104.
10043;PHYS 107 Principles and Applications of Mechanics with Laboratory;PHYS;107;Principles and Applications of Mechanics with Laboratory;T;12:30 pm;03:30 pm;0;6;10;16;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Calculus at the level of MATH 115. Not open to students who have taken PHYS 104.
10093;PHYS 107 Principles and Applications of Mechanics with Laboratory;PHYS;107;Principles and Applications of Mechanics with Laboratory;W;02:15 pm;05:15 pm;0;5;11;16;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Calculus at the level of MATH 115. Not open to students who have taken PHYS 104.
11699;PHYS 107 Principles and Applications of Mechanics with Laboratory;PHYS;107;Principles and Applications of Mechanics with Laboratory;Th;01:30 pm;04:30 pm;0;8;8;16;;MM;NPS;Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Calculus at the level of MATH 115. Not open to students who have taken PHYS 104.
11304;PHYS 108 Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;PHYS;108;Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;TWF;11:10 am;12:20 pm;1.25;21;7;28;;MM;NPS;PHYS 107 (or PHYS 104 and permission of the instructor), and MATH 116 or MATH 120. Not open to students who have taken PHYS 106.
11305;PHYS 108 Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;PHYS;108;Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;W;02:15 pm;05:15 pm;0;15;1;16;;MM;NPS;PHYS 107 (or PHYS 104 and permission of the instructor), and MATH 116 or MATH 120. Not open to students who have taken PHYS 106.
11306;PHYS 108 Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;PHYS;108;Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;Th;01:30 pm;04:30 pm;0;16;0;16;;MM;NPS;PHYS 107 (or PHYS 104 and permission of the instructor), and MATH 116 or MATH 120. Not open to students who have taken PHYS 106.
11332;PHYS 108 Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;PHYS;108;Principles and Applications of Electricity, Magnetism, and Optics with Laboratory;F;01:30 pm;04:30 pm;0;14;2;16;;MM;NPS;PHYS 107 (or PHYS 104 and permission of the instructor), and MATH 116 or MATH 120. Not open to students who have taken PHYS 106.
10066;PHYS 202 Introduction to Quantum Mechanics and Thermodynamics with Laboratory;PHYS;202;Introduction to Quantum Mechanics and Thermodynamics with Laboratory;MWTh;11:10 am;12:20 pm;1.25;17;11;28;;MM;QRF;PHYS 108, MATH 116, or MATH 120.
11895;PHYS 202 Introduction to Quantum Mechanics and Thermodynamics with Laboratory;PHYS;202;Introduction to Quantum Mechanics and Thermodynamics with Laboratory;M;01:30 pm;04:30 pm;0;5;3;8;;MM;QRF;PHYS 108, MATH 116, or MATH 120.
12125;PHYS 202 Introduction to Quantum Mechanics and Thermodynamics with Laboratory;PHYS;202;Introduction to Quantum Mechanics and Thermodynamics with Laboratory;T;12:30 pm;03:30 pm;0;5;3;8;;MM;QRF;PHYS 108, MATH 116, or MATH 120.
13446;PHYS 202 Introduction to Quantum Mechanics and Thermodynamics with Laboratory;PHYS;202;Introduction to Quantum Mechanics and Thermodynamics with Laboratory;W;02:15 pm;05:15 pm;0;7;1;8;;MM;QRF;PHYS 108, MATH 116, or MATH 120.
10198;PHYS 302 Quantum Mechanics;PHYS;302;Quantum Mechanics;TF|W;02:50 pm|03:35 pm;04:00 pm|04:45 pm;1;13;7;20;;MM|NPS|Mathematical Modeling;Natural and Physical Science||;PHYS 202, PHYS 207, and PHYS 216.
11896;PHYS 314 Electromagnetic Theory;PHYS;314;Electromagnetic Theory;MTh|W;01:30 pm|02:15 pm;02:40 pm|03:25 pm;1;14;6;20;;MM|NPS|Mathematical Modeling;Natural and Physical Science||;PHYS 108, PHYS 207, and PHYS 216.
14103;POL 109 First-Year Seminar: Democracy in America ;POL;109;First-Year Seminar: Democracy in America;TF;11:10 am;12:20 pm;1;15;0;15;;SBA;Social and Behavioral Analysis;None. Open to first-year students only.
13791;POL 116 First-Year Seminar: Authoritarianism in the 21st Century;POL;116;First-Year Seminar: Authoritarianism in the 21st Century;W;02:15 pm;04:45 pm;1;15;0;15;;SBA;Social and Behavioral Analysis;None. Open to first-years students only.
12153;POL1 200 American Politics;POL1;200;American Politics;TF;01:30 pm;02:40 pm;1;20;15;35;;SBA;Social and Behavioral Analysis;None
12279;POL1 200 American Politics;POL1;200;American Politics;TF;11:10 am;12:20 pm;1;2;33;35;;SBA;Social and Behavioral Analysis;None
14102;POL1 200 American Politics;POL1;200;American Politics;MTh;01:30 pm;02:40 pm;1;7;28;35;;SBA;Social and Behavioral Analysis;None
14099;POL1 303 The Politics of Crime;POL1;303;The Politics of Crime;T;01:30 pm;04:00 pm;1;16;19;35;;SBA;Social and Behavioral Analysis;POL1 200
14212;POL1 313 American Presidential Politics ;POL1;313;American Presidential Politics;MTh;09:50 am;11:00 am;1;16;14;30;;SBA;Social and Behavioral Analysis;POL1 200
14101;POL1 319 Seminar: Campaigns and Elections;POL1;319;Seminar: Campaigns and Elections;Th;01:30 pm;04:00 pm;1;12;3;15;;SBA;Social and Behavioral Analysis;POL1 200 or the equivalent and by permission of the instructor. Enrollment is limited| interested students must fill out a seminar application available on the political science department website homepage.
13724;POL2 202 Comparative Politics;POL2;202;Comparative Politics;MTh;08:30 am;09:40 am;1;23;12;35;;SBA;Social and Behavioral Analysis;None
14107;POL2 204 Political Economy of Development and Underdevelopment;POL2;204;Political Economy of Development and Underdevelopment;TF;08:30 am;09:40 am;1;14;6;5;;SBA;Social and Behavioral Analysis;None
13226;POL2 205 The Politics of Europe and the European Union;POL2;205;The Politics of Europe and the European Union;TF;09:50 am;11:00 am;1;10;20;30;;SBA;Social and Behavioral Analysis;Open to sophomores, juniors, and seniors without prerequisite and to first-years with the permission of the instructor.
11285;POL2 214 Social Causes and Consequences of Environmental Problems;POL2;214;Social Causes and Consequences of Environmental Problems;MTh;09:50 am;11:00 am;1;23;2;25;;SBA;Social and Behavioral Analysis;ES 102 or ES 103, or one course in political science, or permission of the instructor.
14104;POL2 217 Politics of the Middle East and North Africa;POL2;217;Politics of the Middle East and North Africa;MTh;11:10 am;12:20 pm;1;27;3;30;;SBA;Social and Behavioral Analysis;One unit in political science.
14100;POL2 306 Seminar: Revolution;POL2;306;Seminar: Revolution;W;09:50 am;12:20 pm;1;9;6;15;;SBA;Social and Behavioral Analysis;One unit in comparative politics or international relations and permission of the instructor. Enrollment is limited| interested students must fill out a seminar application available on the political science department website homepage.
11900;POL3 221 World Politics;POL3;221;World Politics;TF;11:10 am;12:20 pm;1;21;14;10;;SBA;Social and Behavioral Analysis;None
13353;POL3 221 World Politics;POL3;221;World Politics;MTh;01:30 pm;02:40 pm;1;16;19;35;;SBA;Social and Behavioral Analysis;None
12742;POL3 224 International Security;POL3;224;International Security;TF;09:50 am;11:00 am;1;25;10;35;;SBA;Social and Behavioral Analysis;One unit in political science or permission of the instructor.
14106;POL3 323 Topics in International Political Economy;POL3;323;Topics in International Political Economy;MTh;11:10 am;12:20 pm;1;26;0;25;;SBA;Social and Behavioral Analysis;POL3 221 or permission of the instructor.
14207;POL3 352 Seminar: Small Wars and Insurgencies;POL3;352;Seminar: Small Wars and Insurgencies;W;02:15 pm;04:45 pm;1;14;1;15;;SBA;Social and Behavioral Analysis;POL3 221 required| POL3 224 recommended. Enrollment is limited| interested students must fill out a seminar application available on the political science department website homepage.
14105;POL4 249 Politics of the Right, Left, and Center;POL4;249;Politics of the Right, Left, and Center;MTh;02:50 pm;04:00 pm;1;28;7;35;;REP;Religion, Ethics and Moral Philosophy;None.
13720;POL4 340 Topics in American Political Thought;POL4;340;Topics in American Political Thought;MTh;11:10 am;12:20 pm;1;17;18;35;;REP;Religion, Ethics and Moral Philosophy;One course in political theory, philosophy, or American Studies, or permission of the instructor.
13241;POL4 343 Seminar: Democracy and Difference;POL4;343;Seminar: Democracy and Difference;T;01:30 pm;04:00 pm;1;6;9;15;;REP;Religion, Ethics and Moral Philosophy;One course in political theory or philosophy, and by permission of the instructor. Enrollment is limited| interested students must fill out a seminar application available on the political science department website homepage.
12812;PORT 103 Intensive Elementary Portuguese;PORT;103;Intensive Elementary Portuguese;MTW|Th;11:10 am|11:10 am;12:20 pm|12:50 pm;1.25;0;14;14;;;None;None
13793;PORT 241 Introduction to Lusophone Studies;PORT;241;Introduction to Lusophone Studies;MTh;01:30 pm;02:40 pm;1;2;12;14;;LL;Language and Literature;PORT 203 or equivalent, and to heritage speakers with permission of the instructor.
10002;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;TF;08:30 am;09:40 am;1;8;17;25;;SBA;Social and Behavioral Analysis;None
10085;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;TF;09:50 am;11:00 am;1;11;14;25;;SBA;Social and Behavioral Analysis;None
10001;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;TF;11:10 am;12:20 pm;1;7;18;25;;SBA;Social and Behavioral Analysis;None
10020;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;MTh;08:30 am;09:40 am;1;14;11;25;;SBA;Social and Behavioral Analysis;None
11600;PSYC 101 Introduction to Psychology;PSYC;101;Introduction to Psychology;MTh;09:50 am;11:00 am;1;10;15;25;;SBA;Social and Behavioral Analysis;None
10075;PSYC 205 Statistics;PSYC;205;Statistics;MTh;08:30 am;09:40 am;1;24;1;25;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.
10071;PSYC 205 Statistics;PSYC;205;Statistics;TF;01:30 pm;02:40 pm;1;16;9;25;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.
10101;PSYC 205 Statistics;PSYC;205;Statistics;M;09:50 am;11:00 am;0;12;1;13;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.
10055;PSYC 205 Statistics;PSYC;205;Statistics;Th;09:50 am;11:00 am;0;12;0;12;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.
10105;PSYC 205 Statistics;PSYC;205;Statistics;W;02:15 pm;03:25 pm;0;12;1;13;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.
10015;PSYC 205 Statistics;PSYC;205;Statistics;W;03:35 pm;04:45 pm;0;4;8;12;;QRF;SBA;PSYC 101, NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Fulfillment of the basic skills component of the Quantitative Reasoning requirement. Not open to students who have taken or are taking ECON 103/SOC 190, MATH 101, MATH 101Z, POL 199, or QR 180 except for psychology and neuroscience majors, with permission of the instructor.
14110;PSYC 208 Adolescence;PSYC;208;Adolescence;MTh;11:10 am;12:20 pm;1;15;15;30;;SBA;Social and Behavioral Analysis;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.
10005;PSYC 210 Social Psychology;PSYC;210;Social Psychology;TF;02:50 pm;04:00 pm;1;29;1;30;;SBA;Social and Behavioral Analysis;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.
10059;PSYC 212 Personality;PSYC;212;Personality;MTh;11:10 am;12:20 pm;1;19;11;30;;SBA;Social and Behavioral Analysis;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.
11400;PSYC 213 Abnormal Psychology;PSYC;213;Abnormal Psychology;MTh;11:10 am;12:20 pm;1;30;0;30;;SBA;Social and Behavioral Analysis;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.
12855;PSYC 214 Evolution and Human Behavior;PSYC;214;Evolution and Human Behavior;TF;08:30 am;09:40 am;1;27;3;30;;EC;SBA;PSYC 101 or NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.
14111;PSYC 218 Sensation and Perception;PSYC;218;Sensation and Perception;TF;01:30 pm;02:40 pm;1;31;0;30;;EC;SBA;PSYC 101 or NEUR 100, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor.
11601;PSYC 219 Biological Psychology;PSYC;219;Biological Psychology;MTh;09:50 am;11:00 am;1;22;8;30;;EC;SBA;PSYC 101, a score of 5 on the Psychology AP exam, or a score of 5, 6, or 7 on the Higher Level IB exam, or permission of the instructor. Not open to students who have taken NEUR 200. Not open to students who have taken NEUR 100 except by permission of instructor.
14143;PSYC 225 Introduction to Black Psychology;PSYC;225;Introduction to Black Psychology;W;07:00 pm;09:30 pm;1;17;13;30;;SBA;Social and Behavioral Analysis;None
10787;PSYC 299 Practicum in Psychology;PSYC;299;Practicum in Psychology;;;;1;0;30;30;;;None;Permission of the instructor. Two units above the 100 level that are most appropriate to the field setting as determined by the faculty supervisor (excluding PSYC 205).
14109;PSYC 300 Seminar: Topics in Cognitive and Linguistic Sciences;PSYC;300;Seminar: Topics in Cognitive and Linguistic Sciences;W;09:50 am;12:20 pm;1;17;0;15;;;Social and Behavioral Analysis or Epistemology and Cognition;Open to juniors and seniors who have taken one of PSYC 214, PSYC 215, CLSC/PSYC 216, PSYC 217, PSYC 218, PSYC 219, LING 114, PHIL 215, or CS 111, or permission of the instructor.
11399;PSYC 307R Research Methods in Developmental Psychology;PSYC;307R;Research Methods in Developmental Psychology;TF;08:30 am;11:00 am;1.25;10;0;10;;SBA;Social and Behavioral Analysis;PSYC 205 and PSYC 207.
14113;PSYC 310R Research Methods in Social Psychology;PSYC;310R;Research Methods in Social Psychology;MTh;01:30 pm;04:00 pm;1.25;7;3;10;;SBA;Social and Behavioral Analysis;PSYC 205 and PSYC 210.
11309;PSYC 312R Research Methods in Personality Psychology;PSYC;312R;Research Methods in Personality Psychology;MTh;01:30 pm;04:00 pm;1.25;8;2;10;;SBA;Social and Behavioral Analysis;PSYC 205 and PSYC 212.
13820;PSYC 319 Seminar: Neuropsychology;PSYC;319;Seminar: Neuropsychology;Th;01:30 pm;04:00 pm;1;15;0;15;;EC;SBA;Open to juniors and seniors who have taken two 200-level units, including either PSYC 219 or NEUR 200, and excluding PSYC 205, PSYC 250, and PSYC 299.
14115;PSYC 325 Seminar: Adolescent Psychology: Bridging Research and Practice;PSYC;325;Seminar: Adolescent Psychology: Bridging Research and Practice;M;01:30 pm;04:00 pm;1;10;5;15;;;;Open to juniors and seniors who have taken two 200-level units, excluding PSYC 205, PSYC 250, and PSYC 299.
14112;PSYC 333 Clinical and Educational Assessment;PSYC;333;Clinical and Educational Assessment;M;01:30 pm;04:00 pm;1;11;4;15;;SBA;Social and Behavioral Analysis;Open to juniors and seniors who have taken two 200-level units, excluding PSYC 205, PSYC 250, and PSYC 299, or permission of the instructor.
12647;PSYC 334 Seminar: The Psychology of Creativity;PSYC;334;Seminar: The Psychology of Creativity;T;09:50 am;12:20 pm;1;12;3;15;;SBA;Social and Behavioral Analysis;Open to juniors and seniors who have taken two 200-level units, excluding PSYC 205, PSYC 250, and PSYC 299, or permission of the instructor.
13315;PSYC 340 Organizational Psychology;PSYC;340;Organizational Psychology;TF;02:50 pm;04:00 pm;1;16;9;25;;SBA;Social and Behavioral Analysis;Open to juniors and seniors who have taken two 200-level units excluding PSYC 205, PSYC 250, and PSYC 299, or permission of the instructor.
14114;PSYC 346 Seminar: Culture and Emotion;PSYC;346;Seminar: Culture and Emotion;T;01:30 pm;04:00 pm;1;15;0;15;;SBA;Social and Behavioral Analysis;Open to juniors and seniors who have taken two 200-level units, excluding PSYC 205, PSYC 250, and PSYC 299, or permission of the instructor.
13203;PSYC 349 Seminar: Nonverbal Communication;PSYC;349;Seminar: Nonverbal Communication;Th;06:15 pm;08:45 pm;1;14;1;15;;SBA;Social and Behavioral Analysis;Open to juniors and seniors who have taken two 200-level units, excluding PSYC 205, PSYC 250, and PSYC 299.
10615;QR 140 Introduction to Quantitative Reasoning;QR;140;Introduction to Quantitative Reasoning;MTh|W;08:30 am|08:30 am;09:40 am|09:40 am;1;0;13;13;;QRB;QRB;Permission of the instructor required for students with a score of 9.5 or above on the Quantitative Reasoning Assessment.
10616;QR 140 Introduction to Quantitative Reasoning;QR;140;Introduction to Quantitative Reasoning;MTh|W;11:10 am|11:10 am;12:20 pm|12:20 pm;1;0;13;13;;QRB;QRB;Permission of the instructor required for students with a score of 9.5 or above on the Quantitative Reasoning Assessment.
10632;QR 140 Introduction to Quantitative Reasoning;QR;140;Introduction to Quantitative Reasoning;MTh|W;01:30 pm|02:15 pm;02:40 pm|03:25 pm;1;1;12;13;;QRB;QRB;Permission of the instructor required for students with a score of 9.5 or above on the Quantitative Reasoning Assessment.
13730;QR 260 Applied Data Analysis and Statistical Inference;QR;260;Applied Data Analysis and Statistical Inference;TWF;09:50 am;11:00 am;1;28;0;25;;MM;Mathematical Modeling;Any Quantitative Reasoning Overlay course. Prerequisite for economics students: ECON 103. Prerequisite for psychology students: PSYC 205.
14116;REL 104 Study of the Hebrew Bible/Old Testament;REL;104;Study of the Hebrew Bible/Old Testament;MTh;09:50 am;11:00 am;1;5;20;25;;HS;REP;None
13205;REL 108 Introduction to Asian Religions;REL;108;Introduction to Asian Religions;MTh;11:10 am;12:20 pm;1;18;22;5;;REP;Religion, Ethics and Moral Philosophy;None. Not open to students who have taken REL 109.
13822;REL 114 First-Year Seminar: Science and the Bible;REL;114;First-Year Seminar: Science and the Bible;M;07:00 pm;09:30 pm;1;15;0;15;;REP;Religion, Ethics and Moral Philosophy;None.
14127;REL 119 First-Year Seminar: Hiroshima, Nagasaki and Yasukuni Shinto Shrine;REL;119;First-Year Seminar: Hiroshima, Nagasaki and Yasukuni Shinto Shrine;W;02:15 pm;04:45 pm;1;9;3;12;;HS;REP;None. Open to first-year students only.
14213;REL 200 Theories of Religion ;REL;200;Theories of Religion;TF;11:10 am;12:20 pm;1;4;26;8;;REP;SBA;None
14117;REL 226 The Virgin Mary;REL;226;The Virgin Mary;MTh;01:30 pm;02:40 pm;1;18;7;25;;HS;REP;None
14220;REL 235 Religion, Healing, and Medicine;REL;235;Religion, Healing, and Medicine;TF;01:30 pm;02:40 pm;1;11;14;5;;REP;Religion, Ethics and Moral Philosophy;None
14118;REL 240 Romans, Jews, and Christians in the Roman Empire;REL;240;Romans, Jews, and Christians in the Roman Empire;TF;02:50 pm;04:00 pm;1;6;19;25;;HS;REP;None
14120;REL 263 Islam in the Modern World;REL;263;Islam in the Modern World;TF;08:30 am;09:40 am;1;22;3;25;;HS;REP;None
